AGE,GENDER,MARITAL_STATUS,CUSTOMER_CLASS,LINE_TENURE,SUBPLAN,SUBPLAN_PREVIOUS,NUM_TEL,NUM_ACT_TEL,PAY_METD,PAY_METD_PREV,CUSTOMER_TYPE
2,0,0,3,359.0,2241.0,2241,1,1,2,2,0
2,0,0,3,2171.0,2206.0,2101,2,2,4,2,0
2,1,0,3,1559.0,2241.0,2114,5,1,2,2,0
2,1,0,3,1560.0,2114.0,4101,1,1,2,2,1
2,0,0,3,1101.0,2242.0,2107,1,1,1,1,0
1,0,1,3,1370.0,2102.0,2102,1,1,2,2,0
2,0,0,3,634.0,2135.0,2135,1,1,2,2,0
2,0,0,3,1438.0,2241.0,2103,3,3,2,2,0
1,0,1,3,1220.0,2105.0,2105,2,2,2,2,0
2,1,0,3,932.0,2107.0,2107,6,4,2,2,0
2,1,1,3,185.0,2242.0,2242,2,1,2,2,0
2,1,1,3,1675.0,2105.0,2105,2,2,2,2,0
2,1,1,3,1089.0,2119.0,2119,3,2,2,2,0
2,1,0,3,387.0,2241.0,2241,1,1,2,2,0
2,1,1,3,1956.0,2105.0,2105,2,2,2,2,0
1,0,1,3,1891.0,2102.0,2101,1,1,4,2,0
2,1,0,7,2112.0,2196.0,2151,1,1,2,0,1
2,1,1,7,636.0,2166.0,2183,2,1,4,2,0
3,1,0,3,2555.0,2101.0,2101,1,1,2,2,0
1,0,1,4,341.0,2242.0,2242,1,0,2,2,0
2,0,0,3,406.0,2241.0,2241,1,1,2,2,0
2,0,0,3,1725.0,2242.0,2103,1,1,2,2,1
2,0,1,9,2300.0,2212.0,2194,2637,649,2,2,1
1,1,1,3,642.0,2242.0,2135,5,5,2,2,0
2,1,0,3,580.0,2135.0,2135,1,1,2,2,0
2,0,1,3,2686.0,2107.0,2101,1,1,1,2,0
2,1,1,3,2251.0,2102.0,2166,1,0,1,0,0
3,1,0,3,482.0,2135.0,2135,2,1,2,2,0
1,1,1,4,380.0,2242.0,2242,1,1,2,2,0
2,0,0,3,496.0,2206.0,2206,2,2,4,4,0
1,1,1,3,608.0,2206.0,2206,2,2,2,2,0
1,1,1,3,588.0,2206.0,2206,1,1,2,2,0
1,1,1,3,205.0,2241.0,2241,3,3,2,2,0
1,1,1,3,1843.0,2242.0,2241,1,1,2,2,0
2,1,0,3,1315.0,2241.0,2105,2,1,2,2,0
1,1,1,3,2527.0,2107.0,2102,2,1,2,2,0
1,1,1,3,2396.0,2101.0,2101,1,1,2,2,0
1,0,1,3,2466.0,2241.0,2101,1,1,2,2,0
2,1,0,3,468.0,2137.0,2137,1,1,2,2,0
2,0,0,3,2322.0,2101.0,2101,2,1,2,2,0
2,1,0,3,2454.0,2248.0,2135,3,0,1,1,0
2,0,1,3,2237.0,2102.0,2101,3,0,2,2,0
1,1,1,3,1017.0,2119.0,2119,2,2,3,2,0
2,0,1,3,2318.0,2135.0,2101,5,2,1,1,0
2,1,0,3,297.0,2242.0,2242,2,0,2,2,0
2,1,0,7,1426.0,2156.0,2156,7,4,1,1,0
2,1,1,3,1689.0,2101.0,2101,2,1,2,4,0
2,0,0,3,629.0,2206.0,2206,2,1,2,2,0
1,1,1,4,360.0,2242.0,2242,1,1,2,2,0
2,1,1,7,984.0,2166.0,2171,1,1,2,2,0
2,1,0,3,2646.0,2248.0,2101,2,1,1,0,0
2,1,0,3,677.0,2242.0,2135,4,2,2,2,0
1,1,1,3,642.0,2248.0,2135,2,2,2,2,0
2,1,1,3,2216.0,2102.0,2101,3,3,2,2,0
2,0,0,3,1137.0,2248.0,2243,5,4,2,2,0
2,1,0,3,324.0,2241.0,2241,3,2,2,2,0
2,0,0,3,1869.0,2101.0,2101,2,2,2,2,0
1,0,1,3,963.0,2241.0,2105,3,1,2,2,0
1,0,1,3,2332.0,2104.0,2120,3,2,2,2,0
1,1,1,3,759.0,2135.0,2136,1,1,2,2,0
1,1,1,3,1408.0,2107.0,2102,1,1,2,2,0
1,1,1,3,2481.0,2102.0,2206,2,1,2,2,0
2,1,0,7,976.0,2166.0,2166,2,2,2,2,0
2,1,0,3,584.0,2135.0,2135,4,1,2,2,0
2,1,0,3,331.0,2241.0,2241,1,1,2,2,0
2,1,1,3,1096.0,2242.0,2107,1,1,2,2,0
2,0,1,3,599.0,2248.0,2136,2,1,2,2,0
2,1,0,3,1933.0,2105.0,2105,2,2,2,2,0
3,0,0,3,576.0,2135.0,2135,1,1,2,2,0
2,1,0,3,1503.0,2242.0,2101,2,2,2,2,1
1,0,1,4,341.0,2242.0,2242,1,1,2,2,0
2,1,0,3,1783.0,2104.0,2102,1,1,2,2,1
1,1,1,6,1578.0,2135.0,2103,1,1,2,2,0
2,0,1,7,1542.0,2114.0,4101,3,2,2,2,0
1,0,1,7,2003.0,2156.0,2161,3,3,1,0,0
2,0,0,3,427.0,2242.0,2242,2,1,2,2,0
2,1,1,3,2602.0,2107.0,2101,2,2,2,2,0
1,1,1,6,1651.0,2101.0,2101,1,1,2,2,0
2,1,1,7,1488.0,2166.0,2166,1,1,3,3,0
2,1,1,3,2092.0,2242.0,2102,2,1,2,2,0
2,1,1,3,2010.0,2105.0,2105,2,1,2,1,0
2,1,1,3,2106.0,2101.0,2101,1,1,1,2,1
2,1,1,3,1994.0,2242.0,2101,1,0,1,1,0
1,1,1,3,363.0,2241.0,2241,5,5,2,2,1
2,1,0,3,3000.0,2242.0,2102,1,1,2,2,0
2,1,0,3,2501.0,2242.0,2101,3,2,2,2,1
2,1,1,3,2285.0,2101.0,2101,4,2,2,2,0
2,1,0,3,957.0,2242.0,2119,4,3,1,2,0
1,0,1,3,674.0,2241.0,2118,4,1,2,2,0
1,1,1,3,1821.0,2242.0,2107,2,2,2,2,1
2,0,1,3,1073.0,2119.0,2119,2,2,2,2,0
2,1,1,3,380.0,2242.0,2242,3,1,2,2,0
1,0,1,4,404.0,2242.0,2242,1,1,2,2,0
2,0,0,3,1771.0,2101.0,2101,3,3,2,2,0
2,0,1,7,2451.0,2161.0,2101,2,2,2,2,0
1,1,1,6,1354.0,2242.0,2101,1,1,2,2,0
2,1,0,7,854.0,2160.0,2160,2,2,2,2,0
2,0,0,3,511.0,2135.0,2135,4,0,2,2,0
2,1,0,3,374.0,2242.0,2242,1,1,2,2,0
2,0,0,7,1903.0,2166.0,2107,2,1,2,2,0
1,1,1,3,589.0,2248.0,2135,1,1,2,2,0
2,0,0,3,1777.0,2107.0,2101,1,1,2,2,0
1,0,1,3,2737.0,2242.0,2101,1,1,2,4,0
2,1,0,3,983.0,2119.0,2119,3,3,3,0,0
2,1,1,8,2969.0,2102.0,2101,1,1,2,2,0
1,1,1,3,1180.0,2101.0,2103,1,1,2,2,0
2,0,0,3,1118.0,2105.0,2105,2,2,4,2,0
2,0,0,3,194.0,2242.0,2242,3,0,2,2,0
2,1,0,3,513.0,2242.0,2206,2,2,2,2,0
1,0,1,3,485.0,2241.0,2105,5,2,2,2,1
1,1,1,7,328.0,2209.0,2209,3,1,2,2,0
2,0,0,3,334.0,2242.0,2242,1,1,2,2,0
1,1,1,4,456.0,2242.0,2242,1,1,2,2,0
2,0,0,3,749.0,2242.0,2106,3,3,2,2,0
2,1,0,7,1372.0,2194.0,2101,4,2,1,1,0
1,0,1,3,993.0,2107.0,2107,3,2,2,2,0
2,0,1,3,2706.0,2101.0,2101,1,1,2,2,0
2,1,1,3,1039.0,2101.0,2101,2,2,2,2,0
2,1,1,3,858.0,2136.0,2102,5,2,2,2,1
2,0,0,3,1046.0,2242.0,2101,3,3,2,2,0
2,1,0,3,1983.0,2105.0,2105,2,2,0,2,0
1,0,1,3,197.0,2242.0,2242,1,1,2,2,1
1,0,1,3,1972.0,2248.0,2102,1,1,4,2,0
2,0,1,3,1278.0,2101.0,2101,1,1,2,2,0
1,0,0,7,1486.0,2156.0,2166,2,2,0,2,0
2,0,1,3,1411.0,2242.0,2206,4,4,4,2,0
1,0,1,3,355.0,2241.0,2101,4,2,2,2,0
2,0,1,3,487.0,2135.0,2135,1,1,2,2,0
2,0,0,7,945.0,2171.0,2166,5,4,1,2,0
1,1,1,3,1957.0,2114.0,2101,1,1,2,2,0
1,0,1,3,1233.0,2105.0,2105,4,2,4,2,0
2,1,0,3,597.0,2135.0,2135,1,1,2,2,0
2,0,0,3,1466.0,2206.0,2134,2,2,2,2,1
2,1,0,3,315.0,2241.0,2241,2,2,2,2,0
1,1,1,3,1340.0,2242.0,2206,1,1,2,2,0
2,0,1,3,526.0,2135.0,2135,1,1,2,2,0
2,0,0,3,1643.0,2103.0,2103,2,2,2,2,0
2,0,0,3,1963.0,2101.0,2101,2,2,4,4,0
2,0,1,3,596.0,2242.0,2206,1,1,2,2,1
2,0,1,3,1305.0,2103.0,2105,2,1,2,2,0
1,0,1,3,495.0,2206.0,2206,3,1,2,2,0
3,0,0,3,1555.0,2114.0,4101,1,1,4,2,0
2,1,0,3,1625.0,2105.0,2105,2,2,2,2,1
2,1,0,3,2198.0,2102.0,2101,2,2,2,2,1
1,0,1,3,1409.0,2137.0,2135,2,1,2,2,1
2,0,1,7,333.0,2208.0,2107,2,1,2,2,1
2,0,0,3,424.0,2243.0,2242,6,5,2,2,1
2,1,1,3,1794.0,2101.0,2101,3,2,2,2,0
2,1,0,3,2341.0,2102.0,2102,8,3,2,2,0
2,1,0,3,1740.0,2105.0,2105,4,4,2,2,0
2,0,0,3,2012.0,2105.0,2105,2,1,2,1,0
1,1,1,3,812.0,2242.0,2105,4,3,2,2,0
1,1,1,3,2358.0,2102.0,2101,3,2,1,1,1
2,1,0,3,2768.0,2103.0,2102,4,4,1,1,1
2,1,1,3,1407.0,2243.0,2102,2,1,2,1,1
1,0,1,3,2184.0,2102.0,2101,1,1,2,2,0
1,1,1,3,1846.0,2137.0,2104,5,1,2,0,1
1,0,1,3,1483.0,2101.0,2102,2,1,1,0,0
1,1,1,6,669.0,2101.0,2134,1,1,2,2,0
2,0,0,3,447.0,2241.0,2102,4,1,2,2,0
2,1,0,3,2117.0,2102.0,2101,2,2,2,2,0
2,0,0,3,1782.0,2107.0,2101,4,1,2,2,0
2,0,0,3,1039.0,2107.0,2101,3,2,2,2,0
2,1,1,3,1913.0,2104.0,2102,2,2,2,2,1
2,0,0,3,593.0,2206.0,2206,1,1,2,2,0
2,0,1,3,891.0,2241.0,2137,2,2,2,2,0
2,1,0,3,659.0,2248.0,2135,1,1,2,2,0
1,1,1,6,1546.0,2242.0,2103,1,1,2,2,0
2,0,0,6,1260.0,2101.0,2101,1,1,2,2,0
2,1,1,9,2337.0,2166.0,2161,102,40,2,2,0
2,0,0,3,1869.0,2101.0,2101,4,3,2,2,0
2,0,0,7,2380.0,2151.0,2104,2,2,1,1,0
1,1,1,6,1552.0,2114.0,4101,1,1,2,2,0
2,1,1,3,2435.0,2102.0,2101,4,4,2,2,1
2,1,0,3,252.0,2248.0,2135,3,0,2,2,0
2,0,0,3,872.0,2241.0,2101,1,1,2,2,0
1,0,1,3,448.0,2114.0,2114,2,2,2,2,0
2,1,1,3,1835.0,2242.0,2101,2,1,2,2,0
2,0,0,3,631.0,2241.0,2206,1,1,2,2,0
1,0,1,3,925.0,2243.0,2102,1,1,2,2,0
2,0,1,3,1901.0,2101.0,2101,3,1,2,2,0
2,0,0,3,1866.0,2242.0,2107,1,1,2,0,0
2,0,1,3,2248.0,2101.0,2101,1,1,2,2,0
2,1,0,3,3090.0,2101.0,2101,2,2,0,2,0
2,1,1,6,1186.0,2103.0,2103,1,1,2,2,0
1,1,1,4,680.0,2135.0,2135,1,1,2,2,0
1,1,1,3,1722.0,2252.0,2103,1,1,2,2,1
2,0,0,3,476.0,2248.0,2242,2,1,2,2,0
2,1,0,3,1881.0,2107.0,2101,3,3,2,2,0
2,1,0,7,1434.0,2166.0,2166,2,1,2,2,0
1,0,1,5,1429.0,2101.0,2101,2,1,2,2,0
2,1,1,3,225.0,2242.0,2242,3,2,2,2,0
2,0,1,3,1844.0,2101.0,2101,2,2,1,1,0
2,0,0,3,944.0,2106.0,2106,6,3,4,4,0
1,0,1,3,996.0,2248.0,2243,3,1,0,2,0
1,1,1,4,729.0,2242.0,2135,1,0,2,2,0
2,1,0,3,515.0,2135.0,2135,2,1,2,2,0
2,1,0,3,1248.0,2105.0,2105,3,2,2,2,0
2,0,0,3,2007.0,2102.0,2101,2,1,2,2,0
2,1,0,3,1638.0,2241.0,2105,4,4,2,2,0
1,1,1,3,779.0,2102.0,2102,1,1,2,2,0
2,1,1,3,1330.0,2136.0,2102,3,2,1,2,1
2,1,0,3,1052.0,2101.0,2101,3,3,2,2,0
2,0,1,3,2140.0,2107.0,2136,3,3,2,2,1
2,1,0,3,1315.0,2107.0,2107,3,2,2,2,1
1,0,0,3,458.0,2135.0,2103,1,1,2,2,0
1,0,1,3,1662.0,2242.0,2105,2,2,2,2,0
2,0,1,3,2599.0,2101.0,2101,1,1,2,4,0
2,0,0,3,1544.0,2105.0,2105,4,3,2,2,0
2,0,0,3,747.0,2242.0,2135,2,1,2,2,0
2,0,1,3,1620.0,2242.0,2102,2,1,1,2,0
2,1,0,3,2023.0,2105.0,2105,2,2,0,2,0
2,0,0,3,1332.0,2105.0,2105,2,2,2,2,0
2,0,0,3,1109.0,2107.0,2102,3,3,2,2,1
2,0,0,3,1997.0,2101.0,2101,3,2,2,2,0
2,1,0,3,205.0,2242.0,2242,1,0,2,2,0
2,1,0,3,1724.0,2103.0,2103,1,1,2,2,0
1,0,1,3,1307.0,2102.0,2101,3,2,2,2,1
2,0,0,7,1434.0,2156.0,2156,5,3,2,2,0
2,1,0,7,340.0,2156.0,2156,4,1,2,2,0
2,1,1,7,2030.0,2156.0,2156,2,2,0,0,0
2,0,0,3,634.0,2135.0,2135,2,1,2,2,0
1,1,1,3,1574.0,2105.0,2105,2,2,4,4,0
1,1,1,3,810.0,2137.0,2104,3,1,1,2,0
2,1,0,3,864.0,2134.0,2134,3,3,1,1,0
2,0,1,3,1482.0,2242.0,2156,2,2,0,2,0
2,1,0,3,2109.0,2102.0,2101,3,2,2,2,0
1,1,1,6,566.0,2206.0,2102,2,1,2,2,1
2,0,0,3,1558.0,2242.0,2114,3,1,2,1,0
1,0,1,4,375.0,2242.0,2242,1,1,2,2,0
2,1,1,3,863.0,2135.0,2136,2,1,2,2,0
2,1,0,3,413.0,2242.0,2241,1,1,4,4,0
2,1,1,3,1422.0,2102.0,2102,4,3,2,2,1
2,0,1,3,1775.0,2107.0,2102,1,1,2,1,0
2,0,1,7,976.0,2156.0,2156,1,1,2,2,0
2,0,0,3,310.0,2242.0,2242,3,2,2,2,0
2,1,0,3,407.0,2242.0,2242,3,2,2,2,0
1,1,1,3,1864.0,2102.0,2101,2,1,2,2,1
2,0,0,3,591.0,2206.0,2206,1,1,2,2,0
1,1,1,3,1735.0,2107.0,2101,2,2,1,1,1
2,0,0,3,2632.0,2101.0,2101,2,2,2,2,0
1,0,1,3,386.0,2242.0,2101,3,2,2,2,0
2,0,1,3,2396.0,2103.0,2101,3,3,1,2,0
1,1,1,5,1204.0,2135.0,2101,1,0,2,2,0
1,0,1,3,409.0,2101.0,2101,4,3,2,2,0
2,1,0,3,2883.0,2102.0,2101,1,1,2,2,0
1,1,1,3,1311.0,2105.0,2119,2,2,0,2,0
2,1,1,7,1924.0,2156.0,2105,3,3,1,2,0
2,1,1,3,2337.0,2102.0,2101,2,1,2,2,0
1,0,1,7,2035.0,2161.0,2166,2,2,1,2,0
2,1,0,3,2080.0,2206.0,2101,4,3,4,2,0
2,0,0,7,808.0,2156.0,2101,3,3,2,2,0
1,1,1,3,2804.0,2102.0,2101,2,2,2,2,1
2,0,0,3,1084.0,2241.0,2101,3,3,2,2,0
2,0,0,7,1197.0,2208.0,2156,2,1,2,2,0
2,0,0,3,261.0,2242.0,2242,2,2,2,2,0
2,1,1,3,257.0,2241.0,2241,1,1,2,2,1
2,1,0,3,1071.0,2105.0,2105,4,3,2,2,0
2,1,0,3,288.0,2242.0,2242,1,1,2,2,0
2,1,0,3,234.0,2241.0,2241,3,3,2,2,0
2,1,0,3,464.0,2241.0,2242,4,3,2,0,0
2,0,0,3,576.0,2206.0,2206,1,1,2,2,0
2,0,1,3,969.0,2114.0,2106,6,5,2,2,0
1,0,1,3,1013.0,2135.0,2107,2,1,2,2,0
2,1,0,3,2669.0,2102.0,2102,3,3,2,2,1
2,0,0,7,964.0,2166.0,2166,1,1,1,1,0
1,0,1,3,2608.0,2107.0,2101,4,1,0,4,0
1,1,1,3,626.0,2206.0,2206,1,1,2,2,0
2,0,0,7,1622.0,2156.0,2156,1,1,0,3,0
1,0,1,3,1057.0,2105.0,2101,6,2,2,2,0
2,0,0,3,1555.0,2206.0,2101,1,1,4,4,0
2,0,1,3,2295.0,2104.0,2102,4,3,2,2,0
1,0,1,3,979.0,2101.0,2101,2,1,2,2,0
1,1,1,3,1441.0,2206.0,2101,4,2,4,2,1
1,0,1,3,670.0,2242.0,2241,2,2,2,2,1
2,0,0,3,692.0,2101.0,2102,2,1,2,0,0
2,1,1,3,2583.0,2104.0,2102,4,1,4,2,1
1,1,1,3,352.0,2241.0,2241,2,2,2,2,0
2,0,1,3,2423.0,2206.0,2102,2,2,2,2,0
1,0,1,3,213.0,2242.0,2242,1,1,2,2,0
3,1,0,3,2020.0,2101.0,2101,1,1,4,4,0
2,0,1,3,730.0,2135.0,2135,3,2,2,2,0
1,0,1,3,872.0,2102.0,2102,3,2,2,2,0
1,0,1,3,2020.0,2105.0,2103,2,1,2,2,0
2,0,1,3,348.0,2241.0,2241,1,1,2,2,0
3,1,1,3,1121.0,2105.0,2105,3,2,2,2,0
1,0,1,3,445.0,2206.0,2206,3,2,2,2,0
1,1,1,4,639.0,2206.0,2206,1,1,2,2,1
2,1,0,3,1678.0,2107.0,2101,4,1,2,2,0
1,1,1,3,1175.0,2206.0,2103,1,1,2,2,0
2,1,1,3,2138.0,2119.0,2105,2,2,2,2,0
2,0,1,3,1981.0,2242.0,2135,2,1,4,2,0
1,1,1,3,2035.0,2105.0,2105,2,2,2,2,1
2,0,0,3,472.0,2242.0,2242,1,1,2,2,0
2,1,0,7,1492.0,2156.0,2156,2,2,2,0,0
2,1,1,3,820.0,2105.0,2105,4,2,2,2,0
2,0,0,3,2596.0,2102.0,2101,5,3,0,2,1
2,1,1,3,328.0,2242.0,2242,2,1,2,2,0
2,1,1,3,895.0,2101.0,2101,1,1,2,2,0
1,1,1,3,2044.0,2102.0,2101,2,1,2,2,0
3,1,0,3,1102.0,2101.0,2101,2,2,2,2,0
2,0,0,5,745.0,2135.0,2134,1,1,2,2,0
2,1,0,3,399.0,2241.0,2241,1,1,2,2,0
2,1,0,3,1953.0,2105.0,2101,2,1,0,0,0
2,0,1,3,3126.0,2101.0,2103,1,1,1,2,0
2,1,0,3,2695.0,2102.0,2101,1,1,2,2,0
1,0,1,3,544.0,2242.0,2206,1,1,2,2,0
2,1,1,3,1332.0,2105.0,2105,1,1,2,2,0
1,1,1,3,1129.0,2119.0,2119,3,3,2,2,0
1,0,1,3,1010.0,2119.0,2119,2,2,2,2,0
2,1,1,3,1539.0,2114.0,4101,1,1,4,4,0
3,1,0,3,1860.0,2101.0,2103,2,2,0,0,0
3,0,0,3,213.0,2242.0,2242,3,3,2,2,0
2,0,0,3,947.0,2119.0,2119,3,2,1,2,0
2,1,1,3,2924.0,2248.0,2102,2,1,2,1,0
2,1,0,3,1837.0,2102.0,2101,3,2,2,2,0
2,0,1,3,198.0,2241.0,2241,1,1,2,2,0
2,0,0,3,1878.0,2119.0,2105,6,4,2,2,0
2,1,0,3,305.0,2241.0,2241,1,1,2,2,0
2,0,1,3,913.0,2105.0,2105,4,3,2,2,0
2,1,1,3,1892.0,2242.0,2206,1,1,4,2,0
2,0,0,3,638.0,2206.0,2206,1,1,2,2,0
2,1,0,3,1675.0,2105.0,2105,2,2,2,2,0
2,1,1,3,351.0,2242.0,2242,2,2,2,2,0
2,0,0,3,1557.0,2241.0,2242,1,1,4,4,0
2,1,1,3,1232.0,2242.0,2105,4,1,0,2,0
2,0,1,3,226.0,2241.0,2243,7,3,2,2,0
2,0,0,3,369.0,2103.0,2103,3,1,2,2,0
2,0,0,3,2074.0,2241.0,2101,2,2,2,2,0
2,1,0,3,1034.0,2107.0,2101,4,3,2,2,0
2,1,0,3,1876.0,2105.0,2105,2,2,2,2,0
2,1,0,3,2145.0,2101.0,2101,2,1,2,2,0
2,1,1,3,196.0,2242.0,2242,1,1,2,2,0
2,1,0,3,914.0,2105.0,2105,2,1,4,2,0
1,0,1,3,901.0,2242.0,2206,1,1,2,2,1
1,0,1,3,369.0,2241.0,2241,2,1,2,2,0
2,1,0,3,1559.0,2115.0,4102,3,2,0,2,0
1,1,1,3,1140.0,2101.0,2101,4,2,2,2,0
1,1,1,3,2555.0,2102.0,2101,2,2,2,2,0
1,0,1,3,2281.0,2102.0,2101,4,2,2,2,0
1,0,1,3,2471.0,2102.0,2101,1,1,2,2,1
2,1,0,3,765.0,2135.0,2135,1,1,2,2,0
1,0,1,3,2101.0,2102.0,2101,2,1,2,2,1
2,1,1,7,1720.0,2156.0,2105,2,2,1,1,0
2,0,0,3,276.0,2241.0,2241,1,1,2,2,0
1,0,0,3,1585.0,2105.0,2105,3,3,2,2,0
2,1,1,7,2188.0,2166.0,2161,5,1,2,1,0
2,1,1,3,2453.0,2107.0,2101,2,2,0,2,0
2,1,0,3,610.0,2135.0,2135,1,1,2,2,0
1,1,1,3,2047.0,2102.0,2101,1,0,1,2,1
3,1,0,3,2296.0,2101.0,2101,1,1,4,4,0
2,1,0,3,723.0,2135.0,2135,1,1,2,2,1
2,0,0,3,2800.0,2102.0,2101,4,3,2,2,0
2,0,0,3,936.0,2101.0,2101,3,1,2,2,0
1,1,1,3,1316.0,2242.0,2135,2,1,1,2,0
2,1,1,3,432.0,2242.0,2242,1,1,2,2,0
1,0,1,7,1108.0,2156.0,2161,4,3,0,0,0
2,0,0,7,2611.0,2166.0,2161,1,1,4,2,0
2,0,1,3,993.0,2241.0,2136,1,1,2,2,0
1,0,1,3,1200.0,2105.0,2105,2,2,2,2,0
1,0,1,4,525.0,2242.0,2206,1,1,2,2,0
2,0,0,3,717.0,2135.0,2135,1,1,2,2,0
2,1,0,7,526.0,2202.0,2202,4,4,4,4,0
2,0,1,3,2418.0,2101.0,2101,3,2,2,2,0
2,0,0,3,2939.0,2241.0,2101,1,1,1,1,0
2,1,0,7,1698.0,2209.0,2156,1,1,2,2,0
2,0,0,3,592.0,2206.0,2206,1,1,2,2,0
1,1,1,3,709.0,2248.0,2135,1,1,2,2,0
1,1,1,3,609.0,2135.0,2135,2,1,2,2,0
2,0,1,3,2014.0,2102.0,2101,2,2,0,2,0
1,0,0,3,679.0,2135.0,2135,4,2,2,2,0
2,0,0,3,2394.0,2242.0,2107,4,1,2,2,0
2,1,0,3,3105.0,2101.0,2101,1,1,2,2,0
2,1,0,3,960.0,2119.0,2119,6,2,2,2,0
1,1,1,3,359.0,2242.0,2242,1,1,2,2,0
2,1,1,7,1128.0,2166.0,2166,1,1,2,2,1
2,0,0,3,1554.0,2241.0,2114,2,2,2,2,0
2,1,0,3,661.0,2206.0,2101,2,2,2,2,1
2,1,0,3,1165.0,2242.0,2101,2,2,1,1,0
1,1,1,3,2923.0,2101.0,2101,3,3,2,2,0
1,0,1,3,473.0,2241.0,2101,1,1,2,2,0
2,1,1,3,1084.0,2248.0,2114,2,2,2,1,0
1,0,1,3,1588.0,2242.0,2105,4,2,2,2,0
1,0,1,3,2117.0,2105.0,2101,2,2,2,2,0
1,0,1,7,1288.0,2166.0,2161,2,1,2,2,1
2,1,1,3,1345.0,2242.0,2104,1,1,4,2,1
2,1,1,3,2234.0,2105.0,2105,2,1,2,2,0
2,0,0,3,431.0,2241.0,2241,2,1,2,2,0
2,0,1,3,1549.0,2105.0,2105,2,2,4,4,0
1,1,1,7,2254.0,2166.0,2102,3,2,2,2,1
1,1,1,6,1401.0,2101.0,2101,1,1,2,2,0
2,1,0,3,2398.0,2104.0,2104,2,2,2,2,0
2,0,1,3,508.0,2101.0,2101,3,1,2,2,1
2,1,0,3,2548.0,2101.0,2101,1,1,2,2,0
2,0,0,3,551.0,2206.0,2206,3,3,2,2,0
1,1,1,7,1996.0,2166.0,2161,2,2,2,2,0
1,0,1,3,2052.0,2101.0,2101,1,1,0,2,0
2,1,1,3,408.0,2248.0,2135,5,2,2,2,0
2,1,0,3,1879.0,2105.0,2105,3,3,2,2,0
2,1,1,3,325.0,2242.0,2242,2,1,2,2,0
2,1,0,3,2436.0,2101.0,2101,2,2,2,2,0
1,1,1,3,3004.0,2137.0,2104,1,1,1,2,0
2,1,0,3,1018.0,2242.0,2102,1,1,4,2,1
1,1,1,3,2350.0,2206.0,2101,1,1,2,2,0
1,1,1,3,470.0,2242.0,2242,1,1,2,2,0
2,1,1,3,250.0,2242.0,2242,3,2,2,2,0
2,1,1,3,1558.0,2135.0,2102,2,0,2,1,0
2,1,1,3,2805.0,2107.0,2101,3,3,2,2,0
2,0,0,3,639.0,2135.0,2135,2,2,2,2,0
1,0,1,3,1444.0,2101.0,2101,1,1,2,2,0
1,0,1,6,452.0,2241.0,2101,1,1,2,2,0
2,1,1,7,2268.0,2155.0,2160,3,0,2,2,0
2,1,0,3,1934.0,2105.0,2105,3,3,2,2,0
2,0,0,3,1682.0,2105.0,2105,3,2,4,4,0
2,1,0,3,1512.0,2242.0,2102,2,1,2,2,1
1,0,1,3,2840.0,2101.0,2101,2,2,0,2,0
1,1,1,3,1317.0,2243.0,2102,1,1,2,2,0
2,0,0,3,685.0,2135.0,2135,4,3,2,2,0
2,1,0,3,1389.0,2107.0,2101,4,2,2,2,0
2,1,1,3,291.0,2242.0,2242,3,1,2,2,0
2,1,0,3,254.0,2242.0,2242,1,1,2,2,0
2,0,0,3,447.0,2241.0,2241,1,1,2,2,0
2,1,0,3,2023.0,2105.0,2105,2,2,4,4,0
2,1,0,3,2939.0,2241.0,2107,4,4,2,2,0
2,1,1,5,347.0,2242.0,2242,1,1,2,2,0
2,1,0,3,1927.0,2101.0,2101,3,3,2,2,0
1,0,1,3,2037.0,2248.0,2243,1,1,2,4,0
2,1,1,3,3034.0,2101.0,2101,3,2,1,1,0
1,0,1,4,226.0,2242.0,2242,0,0,2,2,0
2,0,0,3,1800.0,2135.0,2102,2,1,4,4,0
1,1,1,3,295.0,2242.0,2242,1,1,2,2,0
2,0,1,9,1573.0,2137.0,2136,24,16,2,2,0
2,0,1,3,500.0,2206.0,2206,2,2,0,0,0
1,1,1,3,2063.0,2101.0,2101,2,2,2,2,0
1,1,1,3,991.0,2243.0,2102,3,1,2,2,0
1,0,1,3,853.0,2119.0,2119,2,2,2,2,0
2,1,1,6,1697.0,2101.0,2101,1,1,2,2,0
1,1,1,3,419.0,2242.0,2241,4,2,2,2,0
1,1,1,3,1716.0,2242.0,2102,2,1,2,2,1
2,1,1,7,1132.0,2156.0,2156,2,1,2,2,0
2,0,1,9,977.0,2166.0,2166,10,8,4,4,0
2,0,0,3,217.0,2241.0,2241,1,1,2,2,0
2,1,0,3,183.0,2242.0,2241,4,2,2,2,0
2,1,1,7,1434.0,2156.0,2156,3,2,1,1,0
3,1,0,3,1765.0,2102.0,2101,2,2,0,2,0
2,1,0,3,2173.0,2104.0,2102,2,1,2,1,0
2,1,0,7,1168.0,2156.0,2156,3,3,0,2,0
2,0,0,3,878.0,2105.0,2105,2,2,4,2,0
3,1,0,3,890.0,2105.0,2105,2,2,2,2,0
2,0,1,3,2645.0,2102.0,2102,1,1,2,2,0
1,1,1,3,2609.0,2102.0,2101,1,1,2,2,0
2,1,1,3,1010.0,2242.0,2101,2,2,2,2,0
2,0,1,3,231.0,2242.0,2242,5,4,2,2,0
