SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
0.0,0.008287427,55.0,0.0,0.115171335,7032.0,8.0,0.0,1.0,0.0,0.0
0.0,0.051894811,50.0,0.0,15.0,1700.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,71.0,0.0,0.401239669,2419.0,6.0,0.0,1.0,0.0,0.0
0.0,0.9999999,27.0,1.0,0.514305652,1432.0,4.0,1.0,0.0,0.0,0.0
0.0,0.993335555,31.0,0.0,0.068227425,4484.0,6.0,0.0,0.0,0.0,1.0
0.0,0.024177708,69.0,0.0,903.0,0.0,7.0,0.0,1.0,0.0,0.0
0.0,0.122047134,58.0,0.0,1.861569215,2000.0,14.0,0.0,1.0,0.0,0.0
0.0,0.065042151,35.0,0.0,0.007748063,4000.0,2.0,0.0,0.0,0.0,0.0
0.0,0.10189678,24.0,0.0,0.017257039,1100.0,7.0,0.0,0.0,0.0,0.0
0.0,0.061093761,56.0,0.0,0.440097646,15975.0,18.0,0.0,3.0,0.0,2.0
0.0,0.9999999,41.0,0.0,0.220283019,10599.0,1.0,0.0,1.0,0.0,2.0
0.0,0.868530692,51.0,0.0,0.286071566,5197.0,5.0,0.0,2.0,0.0,0.0
0.0,0.012081468,64.0,0.0,0.335302457,4231.0,7.0,0.0,2.0,0.0,1.0
0.0,0.004256364,48.0,0.0,0.518331843,12300.0,12.0,0.0,3.0,0.0,2.0
0.0,0.005561491,73.0,0.0,0.000579173,8632.0,4.0,0.0,0.0,0.0,0.0
0.0,0.173909699,55.0,0.0,1604.0,0.0,4.0,0.0,1.0,0.0,0.0
0.0,3.37e-05,37.0,0.0,0.229544613,2700.0,5.0,0.0,0.0,0.0,3.0
1.0,0.491589318,75.0,1.0,0.939973902,4597.0,16.0,0.0,1.0,0.0,0.0
0.0,0.205806922,69.0,0.0,0.217862481,2675.0,9.0,0.0,0.0,0.0,0.0
0.0,0.137087348,50.0,0.0,0.317101905,5092.0,8.0,0.0,1.0,0.0,0.0
0.0,0.955474852,31.0,0.0,0.563641175,7557.0,17.0,0.0,2.0,0.0,2.0
0.0,0.212182951,72.0,0.0,0.41235281,4500.0,11.0,0.0,1.0,0.0,0.0
0.0,0.686083014,57.0,0.0,0.16069592,11667.0,6.0,1.0,1.0,0.0,2.0
0.0,0.320042708,47.0,0.0,0.384873597,9532.0,17.0,0.0,2.0,0.0,1.0
0.0,0.053091974,42.0,0.0,0.554767127,7750.0,16.0,0.0,1.0,1.0,2.0
0.0,0.07854039,37.0,0.0,0.127343245,4640.0,4.0,0.0,0.0,0.0,2.0
0.0,0.129693515,60.0,0.0,0.425595734,6000.0,7.0,0.0,1.0,0.0,0.0
0.0,0.994428754,42.0,0.0,2336.0,0.0,11.0,0.0,2.0,0.0,3.0
0.0,0.211859605,55.0,0.0,0.128716003,6323.0,8.0,0.0,0.0,0.0,1.0
0.0,0.73808196,47.0,0.0,0.230445509,6890.0,9.0,0.0,0.0,0.0,0.0
0.0,0.057300562,61.0,0.0,0.174853143,8000.0,7.0,0.0,1.0,0.0,0.0
0.0,0.364506601,35.0,0.0,0.17317011,3920.0,6.0,0.0,0.0,0.0,0.0
0.0,0.004746414,65.0,0.0,0.412589994,5416.0,13.0,0.0,1.0,0.0,4.0
0.0,0.097159171,50.0,0.0,2593.0,0.5,20.0,0.0,2.0,0.0,0.0
0.0,0.853455454,44.0,0.0,427.0,0.5,2.0,0.0,0.0,0.0,0.0
0.0,0.146536033,38.0,1.0,0.616616793,5680.0,8.0,0.0,2.0,0.0,1.0
0.0,0.223469567,62.0,0.0,38.0,0.5,4.0,0.0,0.0,0.0,0.0
0.0,0.347849143,34.0,0.0,0.04949604,16667.0,9.0,0.0,0.0,0.0,0.0
0.0,0.01449978,81.0,0.0,0.320854332,4166.0,7.0,0.0,2.0,0.0,0.0
0.0,0.460114066,29.0,0.0,558.0,0.5,4.0,0.0,0.0,0.0,0.0
0.0,0.025549434,74.0,0.0,0.15748842,3885.0,7.0,0.0,1.0,0.0,0.0
0.0,0.815182068,55.0,0.0,0.233076658,8700.0,9.0,0.0,1.0,0.0,0.0
0.0,0.715720439,33.0,0.0,1.002499107,2800.0,8.0,0.0,2.0,0.0,0.0
0.0,0.339901366,35.0,0.0,1119.5,1.0,9.0,0.0,2.0,0.0,3.0
0.0,0.515975688,28.0,0.0,0.679853795,4650.0,14.0,0.0,1.0,0.0,0.0
0.0,0.139998696,54.0,0.0,795.0,1.0,10.0,0.0,0.0,0.0,0.0
0.0,0.495914955,67.0,0.0,0.627514202,6512.0,14.0,0.0,2.0,0.0,1.0
0.0,0.025119352,60.0,1.0,0.190560839,11250.0,22.0,0.0,1.0,0.0,0.0
0.0,0.551177953,49.0,0.0,1.018687527,2300.0,4.0,0.0,1.0,0.0,0.0
0.0,0.113670623,53.0,0.0,0.623365757,9560.0,9.0,0.0,2.0,0.0,0.0
0.0,0.428719813,43.0,0.0,0.031925185,3100.0,27.0,0.0,0.0,0.0,2.0
0.0,0.012999435,77.0,0.0,0.001464397,5462.0,2.0,0.0,0.0,0.0,0.0
0.0,0.234117725,40.0,0.0,3033.0,0.0,7.0,0.0,2.0,0.0,0.0
0.0,0.905468868,31.0,1.0,0.35297212,1900.0,6.0,0.0,0.0,2.0,0.0
0.0,0.718405892,47.0,0.0,0.490254873,2000.0,7.0,0.0,0.0,0.0,0.0
0.0,0.060878894,70.0,1.0,0.242207892,13025.0,8.0,0.0,2.0,0.0,0.0
0.0,0.159927505,70.0,0.0,0.01381567,5500.0,4.0,0.0,0.0,0.0,0.0
0.0,0.9999999,32.0,0.0,0.178486435,2100.0,2.0,0.0,0.0,1.0,0.0
0.0,0.302767899,41.0,0.0,0.663239075,3500.0,6.0,0.0,1.0,0.0,2.0
0.0,0.149935484,34.0,0.0,0.473755965,4400.0,12.0,0.0,2.0,0.0,3.0
0.0,0.556032353,49.0,0.0,0.496294554,8500.0,17.0,0.0,1.0,0.0,0.0
0.0,0.925591362,49.0,0.0,0.852429514,3333.0,12.0,0.0,1.0,0.0,0.0
0.0,0.200168704,69.0,0.0,0.334943639,11177.0,24.0,0.0,2.0,0.0,1.0
0.0,0.289614277,59.0,0.0,0.357564743,2200.0,6.0,0.0,0.0,0.0,0.0
0.0,0.242702936,56.0,0.0,0.557639703,5117.0,12.0,0.0,1.0,0.0,1.0
1.0,0.574031553,44.0,1.0,0.222519455,4111.0,7.0,0.0,0.0,1.0,1.0
0.0,0.017272146,67.0,0.0,1776.0,0.0,4.0,0.0,1.0,0.0,0.0
0.0,0.655853699,55.0,0.0,0.519028797,8854.0,12.0,0.0,1.0,0.0,1.0
0.0,0.085783584,72.0,0.0,0.16900596,5200.0,12.0,0.0,0.0,0.0,1.0
0.0,0.487349163,41.0,0.0,0.277352018,13700.0,14.0,0.0,2.0,0.0,1.0
0.0,0.103415329,37.0,0.0,0.264563512,5990.0,10.0,0.0,1.0,0.0,3.0
0.0,0.593850831,41.0,0.0,0.287481536,5415.0,11.0,0.0,0.0,0.0,0.0
0.0,0.311954668,61.0,0.0,0.269281443,9866.0,12.0,0.0,2.0,0.0,2.0
0.0,0.132460844,79.0,0.0,3830.0,0.5,7.0,0.0,1.0,0.0,0.0
0.0,0.0,67.0,1.0,0.5234375,9727.0,14.0,0.0,3.0,0.0,0.0
0.0,0.106517279,40.0,0.0,0.263151915,8800.0,17.0,0.0,3.0,0.0,4.0
0.0,0.554576503,67.0,0.0,1551.0,0.0,7.0,0.0,0.0,0.0,0.0
0.0,0.084351118,81.0,0.0,0.01343785,6250.0,2.0,0.0,0.0,0.0,0.0
0.0,0.254074283,56.0,0.0,0.580370262,3402.0,8.0,0.0,1.0,0.0,2.0
0.0,0.021418674,57.0,0.0,0.281414439,4750.0,13.0,0.0,1.0,0.0,1.0
1.0,0.998003992,41.0,0.0,0.020523498,3361.0,2.0,4.0,0.0,0.0,4.0
0.0,0.579785018,30.0,1.0,0.41466157,4446.0,12.0,0.0,1.0,0.0,0.0
0.0,0.160292246,68.0,0.0,0.616403383,6266.0,22.0,0.0,2.0,0.0,0.0
0.0,0.028124498,68.0,0.0,0.281110661,4933.0,12.0,0.0,4.0,0.0,0.0
0.0,0.865253898,59.0,0.0,0.012797441,5000.0,2.0,0.0,0.0,0.0,0.0
0.0,0.014356117,62.0,0.0,0.332357247,5463.0,10.0,0.0,1.0,0.0,0.0
0.0,0.007892757,60.0,0.0,0.168593933,11933.0,17.0,0.0,1.0,0.0,0.0
0.0,0.008989917,54.0,0.0,0.355955506,8000.0,15.0,0.0,1.0,0.0,3.0
0.0,0.005031933,83.0,0.0,0.000714031,2800.0,5.0,0.0,0.0,0.0,0.0
0.0,0.171318271,61.0,1.0,0.356023459,10400.0,10.0,0.0,3.0,0.0,1.0
0.0,0.93000707,33.0,0.0,0.138922996,5700.0,4.0,0.0,0.0,0.0,1.0
1.0,0.99142402,40.0,6.0,0.892328398,5200.0,9.0,0.0,2.0,1.0,0.0
1.0,1.063597083,39.0,1.0,0.443986036,3150.0,5.0,0.0,0.0,1.0,0.0
0.0,0.788955545,72.0,0.0,838.0,1.0,6.0,0.0,1.0,0.0,0.0
0.0,0.329152121,41.0,0.0,0.534155364,4054.0,8.0,0.0,2.0,0.0,1.0
0.0,0.293554293,63.0,0.0,0.282177432,6300.0,8.0,0.0,1.0,0.0,0.0
0.0,0.606025418,39.0,3.0,0.375647341,7916.0,10.0,0.0,2.0,0.0,2.0
0.0,1.026929743,30.0,0.0,0.318780203,6000.0,7.0,0.0,1.0,0.0,0.0
0.0,0.609053498,41.0,0.0,1.074300147,4750.0,13.0,0.0,2.0,0.0,0.0
0.0,0.048641225,60.0,0.0,0.328223436,4761.0,13.0,0.0,2.0,0.0,1.0
0.0,0.03833683,31.0,0.0,0.381633595,6500.0,8.0,0.0,2.0,0.0,0.0
0.0,0.019760608,48.0,1.0,0.410928038,7100.0,25.0,0.0,2.0,0.0,0.0
0.0,0.245471687,41.0,2.0,0.519548045,10000.0,14.0,0.0,1.0,0.0,3.0
0.0,0.007363246,75.0,0.0,0.002999,3000.0,5.0,0.0,0.0,0.0,0.0
0.0,0.063062463,54.0,0.0,4659.0,0.0,5.0,0.0,2.0,0.0,0.0
0.0,0.011834818,47.0,0.0,0.684559617,6482.0,8.0,0.0,1.0,0.0,2.0
0.0,0.938659058,45.0,2.0,3494.0,0.5,7.0,0.0,1.0,0.0,0.0
0.0,0.274268752,91.0,0.0,1869.0,0.0,27.0,0.0,1.0,0.0,0.0
0.0,0.001394065,50.0,1.0,0.281088189,12166.0,13.0,0.0,1.0,0.0,3.0
0.0,0.088809584,51.0,0.0,0.295480067,7123.0,12.0,0.0,1.0,0.0,0.0
0.0,0.530889516,51.0,0.0,0.219890055,2000.0,7.0,0.0,0.0,0.0,1.0
0.0,0.001586862,58.0,0.0,0.209158168,5000.0,8.0,0.0,2.0,0.0,1.0
0.0,0.677522772,31.0,0.0,0.625078109,4800.0,11.0,1.0,2.0,0.0,0.0
0.0,0.03737868,76.0,1.0,0.372787227,2880.0,8.0,0.0,1.0,0.0,0.0
0.0,0.096752358,35.0,0.0,0.18530245,6000.0,23.0,0.0,0.0,0.0,0.0
0.0,0.518186405,73.0,0.0,0.504887091,8900.0,17.0,0.0,1.0,0.0,1.0
0.0,0.482821973,64.0,0.0,0.26905703,7083.0,7.0,0.0,0.0,0.0,0.0
0.0,0.413663015,54.0,1.0,0.923819373,2900.0,5.0,0.0,1.0,0.0,0.0
0.0,0.014341335,36.0,0.0,0.05265789,6000.0,11.0,0.0,0.0,0.0,0.0
0.0,0.110626005,78.0,0.0,0.065089779,11583.0,8.0,0.0,0.0,0.0,0.0
0.0,0.172765447,66.0,0.0,0.104423771,5266.0,3.0,0.0,0.0,0.0,1.0
0.0,0.281880372,28.0,0.0,0.179975176,2416.0,7.0,0.0,0.0,0.0,0.0
0.0,0.728787735,38.0,1.0,0.353819491,7500.0,6.0,3.0,1.0,2.0,0.0
0.0,0.23675094,63.0,0.0,1796.0,0.5,7.0,0.0,2.0,0.0,0.0
0.0,0.183639089,51.0,0.0,2373.0,0.0,13.0,0.0,1.0,0.0,0.0
0.0,0.005962561,28.0,0.0,0.003999,4000.0,21.0,0.0,0.0,0.0,0.0
0.0,0.182279444,57.0,0.0,0.538820393,3000.0,6.0,0.0,1.0,0.0,0.0
0.0,0.0,61.0,0.0,1.394967177,913.0,11.0,0.0,2.0,0.0,0.0
0.0,0.044961122,81.0,0.0,0.011198208,6250.0,4.0,0.0,0.0,0.0,0.0
0.0,0.902119382,74.0,1.0,1.023916293,3344.0,9.0,0.0,1.0,0.0,2.0
0.0,0.027749133,79.0,0.0,2151.0,0.5,4.0,0.0,1.0,0.0,0.0
0.0,0.069946503,52.0,0.0,0.411379987,4586.0,5.0,0.0,1.0,0.0,0.0
0.0,0.00509661,68.0,0.0,5.0,1991.5,5.0,0.0,0.0,0.0,0.0
0.0,0.090839163,46.0,0.0,0.367628287,7833.0,8.0,0.0,1.0,0.0,2.0
0.0,0.9999999,32.0,0.0,244.0,0.5,2.0,0.0,0.0,0.0,1.0
0.0,0.006312467,78.0,0.0,0.0,3363.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,50.0,0.0,0.0,5950.0,1.0,0.0,0.0,0.0,0.0
0.0,0.609678064,30.0,0.0,0.251296558,4241.0,3.0,0.0,1.0,0.0,1.0
0.0,0.016995185,62.0,0.0,0.002301937,5212.0,4.0,0.0,0.0,0.0,0.0
0.0,0.019139302,43.0,0.0,8.007968127,250.0,11.0,0.0,1.0,0.0,2.0
0.0,0.050789842,30.0,0.0,0.315171207,4000.0,4.0,0.0,1.0,0.0,1.0
0.0,0.170185762,58.0,0.0,0.368618944,6914.0,5.0,0.0,1.0,0.0,2.0
0.0,0.101740388,64.0,0.0,0.361220731,3800.0,9.0,0.0,1.0,0.0,0.0
1.0,0.9999999,43.0,1.0,0.799207921,2524.0,4.0,4.0,2.0,0.0,2.0
0.0,0.711524921,73.0,0.0,0.30495158,5472.0,9.0,0.0,0.0,0.0,0.0
1.0,1.481037924,26.0,0.0,22.0,50.0,1.0,0.0,0.0,1.0,0.0
0.0,0.013169856,46.0,0.0,0.307642696,3100.0,5.0,0.0,1.0,0.0,0.0
0.0,0.000131824,46.0,1.0,0.043455313,5683.0,9.0,0.0,0.0,0.0,2.0
0.0,0.9999999,36.0,0.0,0.513946778,12475.0,9.0,0.0,4.0,0.0,3.0
0.0,0.168541573,42.0,0.0,0.320020569,5833.0,3.0,0.0,1.0,0.0,2.0
0.0,0.013224669,80.0,0.0,0.003004808,4991.0,3.0,0.0,0.0,0.0,0.0
0.0,0.634119669,64.0,0.0,0.074385123,5000.0,10.0,0.0,0.0,0.0,0.0
0.0,0.030438782,52.0,0.0,1439.0,0.5,5.0,0.0,1.0,0.0,0.0
0.0,0.10412383,53.0,0.0,0.468202544,8333.0,22.0,0.0,4.0,0.0,0.0
0.0,0.05629659,50.0,0.0,0.117674392,17216.0,11.0,0.0,1.0,0.0,1.0
0.0,0.891481315,31.0,1.0,2306.0,0.0,12.0,0.0,1.0,0.0,2.0
0.0,0.312068793,55.0,1.0,0.127071823,1266.0,5.0,0.0,0.0,0.0,0.0
0.0,0.665809231,65.0,0.0,0.966890595,4167.0,9.0,0.0,2.0,0.0,0.0
0.0,0.069544812,48.0,0.0,0.670332417,4000.0,7.0,0.0,1.0,0.0,2.0
0.0,0.104293639,51.0,0.0,0.319138522,14300.0,17.0,0.0,2.0,0.0,3.0
0.0,0.0,39.0,0.0,3253.0,0.0,4.0,0.0,1.0,0.0,0.0
0.0,0.056435104,45.0,0.0,0.021712218,10500.0,8.0,0.0,0.0,0.0,0.0
0.0,1.008498584,45.0,0.0,0.80292366,1846.0,4.0,0.0,0.0,0.0,1.0
0.0,0.002294389,65.0,0.0,232.0,0.5,18.0,0.0,0.0,0.0,0.0
0.0,0.136497033,48.0,0.0,0.405125848,8700.0,9.0,0.0,4.0,0.0,2.0
0.0,0.0,81.0,0.0,286.0,0.0,10.0,0.0,0.0,0.0,0.0
0.0,0.0,41.0,0.0,0.346902339,5600.0,4.0,0.0,1.0,0.0,0.0
0.0,0.075781497,41.0,0.0,0.078315881,4583.0,6.0,0.0,0.0,0.0,0.0
0.0,0.326699998,63.0,0.0,0.169380177,3500.0,11.0,0.0,0.0,0.0,1.0
0.0,0.478925816,50.0,0.0,0.380642618,5072.0,7.0,0.0,1.0,0.0,2.0
0.0,0.442455952,48.0,0.0,1.289990645,5344.0,20.0,0.0,4.0,0.0,0.0
0.0,0.063563073,68.0,0.0,78.0,0.0,3.0,0.0,0.0,0.0,0.0
0.0,0.036934189,56.0,0.0,0.287934952,8362.0,8.0,0.0,1.0,0.0,2.0
0.0,0.996765182,51.0,0.0,0.389978938,9020.0,17.0,0.0,1.0,1.0,2.0
0.0,0.582121421,59.0,0.0,0.941096264,3666.0,17.0,0.0,1.0,0.0,0.0
0.0,0.92908056,28.0,0.0,0.28830874,6166.0,4.0,0.0,0.0,0.0,1.0
0.0,0.03684596,57.0,0.0,0.557269352,3500.0,15.0,0.0,2.0,0.0,0.0
0.0,0.57762185,71.0,1.0,0.4925,6399.0,14.0,0.0,2.0,0.0,1.0
0.0,0.951048951,48.0,1.0,0.444830582,1150.0,6.0,1.0,0.0,4.0,2.0
0.0,0.264030988,64.0,0.0,0.855487389,4400.0,7.0,0.0,2.0,0.0,0.0
0.0,0.101155821,72.0,0.0,1720.0,0.5,12.0,0.0,2.0,0.0,0.0
0.0,0.028064607,49.0,0.0,37.0,0.5,5.0,0.0,0.0,0.0,0.0
0.0,0.033025035,65.0,0.0,1083.0,0.5,9.0,0.0,1.0,0.0,1.0
1.0,0.225555301,54.0,3.0,0.301973853,3900.0,11.0,1.0,0.0,0.0,3.0
0.0,0.687779097,62.0,0.0,0.249471161,7090.0,15.0,0.0,0.0,0.0,0.0
0.0,0.939658543,45.0,0.0,0.172592337,2896.0,6.0,0.0,0.0,0.0,1.0
0.0,0.26805871,55.0,1.0,1.994433449,8083.0,18.0,0.0,6.0,0.0,2.0
0.0,0.504430534,25.0,0.0,0.188216476,3750.0,13.0,0.0,0.0,0.0,0.0
0.0,0.018932913,68.0,0.0,0.00352908,7083.0,4.0,0.0,0.0,0.0,0.0
1.0,1.004421666,48.0,3.0,0.605098725,4000.0,10.0,0.0,2.0,0.0,1.0
0.0,0.669986153,60.0,0.0,0.509724514,20000.0,23.0,0.0,2.0,0.0,1.0
0.0,0.029370869,36.0,0.0,0.005624297,8000.0,6.0,0.0,0.0,0.0,0.0
0.0,0.092003582,55.0,0.0,0.396001111,3600.0,4.0,0.0,1.0,0.0,0.0
1.0,0.786799272,41.0,0.0,0.922431028,2500.0,13.0,0.0,0.0,0.0,1.0
0.0,0.062016363,53.0,0.0,82.0,0.0,4.0,0.0,0.0,0.0,0.0
0.0,0.478043496,32.0,0.0,0.191659526,3500.0,6.0,0.0,0.0,0.0,0.0
0.0,0.128178988,46.0,0.0,0.054868141,8000.0,8.0,0.0,0.0,0.0,1.0
0.0,0.124801376,62.0,0.0,0.566894457,6584.0,15.0,0.0,2.0,0.0,0.0
0.0,0.402665929,44.0,0.0,0.145365979,7800.0,9.0,0.0,0.0,0.0,0.0
0.0,0.657801494,81.0,0.0,0.131962296,3500.0,4.0,0.0,0.0,0.0,0.0
0.0,0.749635612,33.0,0.0,0.439265537,2831.0,8.0,0.0,0.0,0.0,1.0
0.0,0.440775341,72.0,0.0,0.2504363,4583.0,9.0,0.0,0.0,0.0,2.0
0.0,0.386875937,48.0,0.0,0.119083018,20850.0,19.0,0.0,0.0,0.0,2.0
0.0,0.084589254,76.0,0.0,0.044093178,1201.0,8.0,0.0,0.0,0.0,0.0
1.0,0.322643631,44.0,2.0,0.057744028,6320.0,7.0,0.0,0.0,0.0,1.0
0.0,0.0,46.0,0.0,3370.0,0.0,8.0,0.0,1.0,0.0,0.0
0.0,0.9999999,40.0,0.0,0.107104605,2800.0,2.0,0.0,0.0,0.0,0.0
0.0,0.079361085,63.0,0.0,141.0,12.5,6.0,0.0,0.0,0.0,1.0
0.0,0.120528305,43.0,0.0,0.3547527,7500.0,9.0,0.0,2.0,0.0,1.0
0.0,0.481212905,50.0,2.0,0.397030148,6666.0,7.0,0.0,2.0,0.0,3.0
0.0,0.12937751,67.0,0.0,0.164460528,10500.0,19.0,0.0,1.0,0.0,0.0
0.0,0.127202141,45.0,0.0,0.298644545,13500.0,7.0,0.0,2.0,0.0,3.0
0.0,0.813192773,39.0,1.0,0.163745442,8500.0,14.0,1.0,0.0,0.0,2.0
0.0,0.499666889,39.0,0.0,0.450171821,3200.0,8.0,0.0,1.0,0.0,0.0
0.0,0.153667488,64.0,0.0,3225.0,0.0,6.0,0.0,1.0,0.0,0.0
0.0,0.12592736,27.0,0.0,1392.0,1.0,8.0,0.0,2.0,0.0,0.0
0.0,0.004156859,47.0,0.0,0.195160442,1900.0,11.0,0.0,0.0,0.0,0.0
0.0,0.052236941,44.0,0.0,0.373005965,7208.0,5.0,0.0,1.0,0.0,0.0
0.0,0.021119155,61.0,0.0,0.498626572,6916.0,5.0,0.0,1.0,0.0,0.0
0.0,0.155644438,56.0,0.0,0.336831584,2000.0,5.0,0.0,1.0,0.0,0.0
0.0,0.01071352,59.0,0.0,4.0,2000.0,3.0,0.0,0.0,0.0,0.0
0.0,0.050773438,64.0,0.0,1033.0,0.0,8.0,0.0,1.0,0.0,0.0
0.0,0.010351857,46.0,0.0,0.298354075,12454.0,13.0,0.0,2.0,0.0,2.0
0.0,0.191339845,54.0,0.0,0.232560875,8500.0,16.0,0.0,1.0,0.0,1.0
0.0,0.036269005,68.0,0.0,0.153303219,7083.0,11.0,0.0,1.0,0.0,1.0
0.0,0.219388532,64.0,0.0,0.082816652,6773.0,13.0,0.0,0.0,0.0,1.0
0.0,0.189818004,62.0,0.0,15.47011952,250.0,12.0,0.0,2.0,0.0,2.0
0.0,0.030802321,51.0,0.0,0.751294548,6565.0,11.0,0.0,2.0,0.0,0.0
0.0,0.200923382,43.0,0.0,0.430046338,12300.0,10.0,0.0,2.0,0.0,0.0
1.0,0.105212043,48.0,1.0,0.470512269,4645.0,10.0,0.0,2.0,0.0,2.0
0.0,0.072186663,63.0,0.0,0.019497563,5333.0,9.0,0.0,0.0,0.0,0.0
0.0,0.558882321,49.0,0.0,0.487111699,9077.0,18.0,0.0,1.0,0.0,3.0
0.0,0.396806699,50.0,0.0,1727.0,0.5,12.0,0.0,0.0,0.0,0.0
0.0,0.866950293,46.0,1.0,0.535738773,11667.0,5.0,0.0,1.0,0.0,0.0
1.0,0.86035692,41.0,1.0,1863.0,0.5,6.0,5.0,2.0,1.0,0.0
0.0,0.990854131,53.0,0.0,0.442190227,4583.0,7.0,0.0,1.0,0.0,1.0
0.0,0.094044325,73.0,0.0,0.302914477,6278.0,5.0,0.0,1.0,0.0,0.0
0.0,0.0,66.0,0.0,2398.0,0.0,6.0,0.0,2.0,0.0,0.0
0.0,0.069961233,48.0,0.0,0.626074499,1395.0,7.0,0.0,1.0,0.0,0.0
0.0,0.64148428,26.0,0.0,0.253024724,1900.0,4.0,0.0,0.0,0.0,0.0
0.0,0.588171729,53.0,0.0,6398.0,0.0,22.0,0.0,2.0,0.0,0.0
0.0,0.0,44.0,0.0,0.431305341,3500.0,4.0,0.0,1.0,0.0,2.0
0.0,0.4976276,48.0,0.0,0.784766301,3465.0,9.0,0.0,1.0,0.0,2.0
0.0,0.053479622,62.0,0.0,0.041713389,8917.0,7.0,0.0,0.0,0.0,0.0
0.0,0.020212314,55.0,0.0,0.302395774,5300.0,13.0,0.0,1.0,0.0,0.0
0.0,0.006796192,77.0,0.0,0.41393079,2253.0,13.0,0.0,1.0,0.0,0.0
0.0,0.12414219,59.0,0.0,0.333083341,10666.0,9.0,0.0,2.0,0.0,0.0
0.0,0.096113878,41.0,0.0,0.224395714,8025.0,10.0,0.0,0.0,0.0,4.0
0.0,0.006257213,79.0,0.0,0.003066258,7500.0,9.0,0.0,0.0,0.0,1.0
0.0,0.038641204,57.0,0.0,0.300284181,9500.0,18.0,0.0,1.0,1.0,0.0
0.0,0.0,58.0,0.0,1113.0,1.0,4.0,0.0,1.0,0.0,0.0
0.0,0.880201277,50.0,0.0,0.538402848,3931.0,10.0,0.0,0.0,0.0,1.0
0.0,0.19177938,38.0,0.0,0.491754123,2000.0,8.0,0.0,1.0,0.0,0.0
0.0,0.084567977,63.0,0.0,0.185737094,3757.0,4.0,0.0,1.0,0.0,1.0
0.0,0.868279607,63.0,0.0,0.310741037,13750.0,19.0,0.0,1.0,0.0,0.0
0.0,0.131213901,34.0,0.0,0.228902522,7334.0,9.0,0.0,2.0,0.0,0.0
0.0,0.61295285,49.0,0.0,1796.0,0.5,5.0,0.0,1.0,0.0,0.0
0.0,0.376297369,55.0,0.0,1663.0,0.5,5.0,0.0,1.0,0.0,0.0
1.0,0.286054919,40.0,1.0,0.482839054,3000.0,12.0,0.0,1.0,0.0,2.0
0.0,0.609404352,46.0,0.0,0.463568248,9208.0,8.0,0.0,2.0,0.0,2.0
1.0,0.9999999,32.0,0.0,113.0,10.5,0.0,0.0,0.0,1.0,0.0
0.0,0.072930206,51.0,0.0,0.437311799,7305.0,21.0,0.0,1.0,0.0,0.0
0.0,0.482038151,42.0,0.0,0.08432882,11300.0,4.0,0.0,0.0,0.0,4.0
0.0,0.0,63.0,0.0,0.0,6852.0,3.0,0.0,0.0,0.0,0.0
0.0,0.072613379,49.0,0.0,0.167497414,10632.0,10.0,0.0,2.0,0.0,0.0
0.0,0.392192869,43.0,0.0,0.150205533,9000.0,8.0,0.0,0.0,0.0,2.0
0.0,0.278636315,47.0,0.0,0.587361677,6867.0,22.0,0.0,1.0,0.0,4.0
0.0,0.104815989,40.0,0.0,0.283008873,7550.0,5.0,0.0,1.0,0.0,2.0
0.0,0.663792026,61.0,3.0,0.466569465,4800.0,10.0,6.0,2.0,4.0,1.0
0.0,0.911540163,46.0,0.0,3353.0,0.0,7.0,0.0,1.0,0.0,1.0
0.0,0.0,78.0,0.0,0.215397831,9312.0,8.0,0.0,1.0,0.0,0.0
0.0,0.127642053,61.0,0.0,0.669522993,3500.0,4.0,0.0,1.0,0.0,0.0
0.0,0.436252125,48.0,1.0,0.758152821,4200.0,14.0,0.0,1.0,0.0,1.0
1.0,0.971434849,44.0,7.0,0.797264682,8700.0,16.0,0.0,1.0,2.0,0.0
0.0,0.18326583,53.0,0.0,0.330495246,7046.0,13.0,0.0,1.0,0.0,0.0
0.0,0.54699881,50.0,0.0,0.748071979,3500.0,9.0,0.0,2.0,0.0,3.0
0.0,0.860210257,56.0,0.0,0.891948414,5737.0,14.0,0.0,2.0,0.0,1.0
0.0,0.0,55.0,0.0,0.367690783,9080.0,10.0,0.0,1.0,0.0,2.0
0.0,0.059627208,63.0,0.0,639.0,0.0,6.0,0.0,0.0,0.0,1.0
0.0,0.0,57.0,0.0,0.0,2020.0,2.0,0.0,0.0,0.0,0.0
0.0,0.596990371,48.0,1.0,0.859364586,4500.0,11.0,0.0,2.0,0.0,2.0
0.0,0.045516721,40.0,0.0,0.090355422,11000.0,12.0,0.0,0.0,0.0,3.0
0.0,0.157489883,81.0,0.0,0.431251922,3250.0,18.0,0.0,1.0,0.0,0.0
0.0,0.533817699,65.0,0.0,0.219239968,3762.0,6.0,0.0,0.0,0.0,2.0
0.0,0.040423812,61.0,0.0,28.0,0.0,6.0,0.0,0.0,0.0,0.0
