Word,Num,Frequence,Mut,Freedom_L,Freedom_R,Rep,Den,Bvid,Tname,View,Like,Danmaku,Reply,Coin,Share,Favorite,Length,Mark
榄旈,2,26,6.7,3.008,3.950,1.000,0.239,BV1Bt411L7Vw,浜哄姏VOCALOID,1699712,84095,6238,1365,28079,12251,38190,109,0
榄旈,2,45,5.5,4.185,4.416,2.000,0.512,BV1u4411J7JW,楝肩暅璋冩暀,1950769,54671,3013,840,20285,20088,35947,86,0
榄旈,2,455,5.4,3.368,4.044,3.000,3.904,BV1Gs411M77N,浜哄姏VOCALOID,5325321,138834,21217,2986,130105,67279,130996,114,0
榄旈,2,53,5.2,4.354,4.392,1.000,0.438,BV1Zt411v7Hu,楝肩暅璋冩暀,1403733,53664,3716,2707,44742,21459,31506,121,0
榄旈,2,58,5.6,2.738,3.412,2.000,0.432,BV1rW411C78f,楝肩暅璋冩暀,1929432,62136,6141,1811,92488,16668,63887,132,0
榛勫瓧,2,18,6.1,3.837,3.948,1.000,0.198,BV1QW411E7oP,楝肩暅璋冩暀,2569983,46331,10922,3893,59648,19603,59871,91,-1
榜一,2,21,6.3,2.547,3.654,2.000,0.088,BV1Jt411F7vW,搞笑,1447252,119401,10251,1634,83261,16011,44088,217,1
槌撻紲,2,16,5.1,3.125,3.750,1.000,0.176,BV1Ga4y1E7Qq,楝肩暅璋冩暀,18461729,823499,49479,14020,234809,253285,310231,91,-1
樱岛麻衣,4,76,5.9,3.162,3.849,2.000,0.926,BV1E7411h761,鬼畜调教,3180088,243471,12048,2508,125463,31706,111597,81,1
樱花散,3,16,6.7,3.578,4.000,1.000,0.165,BV1nW411p7u1,搞笑,2526029,42293,4615,1743,58254,25807,34824,97,-1
欢迎回来,4,102,5.5,4.807,4.882,1.000,0.756,BV1ix411z7G1,鬼畜调教,7818623,170800,41315,8247,175609,129873,224392,135,1
欢迎回来,4,18,5.5,3.906,3.795,1.000,0.222,BV1E7411h761,鬼畜调教,3180088,243471,12048,2508,125463,31706,111597,81,1
欢迎回来,4,19,5.1,3.577,3.892,1.000,0.260,BV1Cs411j7Fs,鬼畜调教,1150250,22603,2061,1128,24931,13490,27396,73,1
欢迎回来,4,25,5.8,3.783,4.103,1.000,0.152,BV15W411i7dR,人力VOCALOID,2384323,33262,10365,4185,70770,21261,55689,164,1
欢迎回来,4,44,5.5,2.673,2.623,1.000,0.310,BV1rs411w7h7,鬼畜调教,1697870,51722,24852,5303,69449,23454,48680,142,1
欢迎回来,4,47,5.6,4.204,4.448,1.000,0.573,BV16E411g7Wp,鬼畜调教,14094497,935818,26819,6148,287875,80501,367484,82,1
欢迎回来,4,50,5.3,4.503,4.282,1.000,0.105,BV1Hs411N7BJ,鬼畜调教,1373958,49492,9791,1208,45094,29635,38983,478,1
欢迎,2,24,7.5,3.418,3.157,1.000,0.037,BV1oE411M74u,鬼畜剧场,5196024,379506,96416,5672,282652,97216,188102,651,0
欢迎,2,25,6.7,4.214,2.275,1.000,0.028,BV1zx411V7r2,单机游戏,4250731,138293,33322,2478,102181,13336,38768,884,0
欧叔,2,38,7.3,4.577,4.014,2.000,0.065,BV1T4411w71C,单机游戏,4489926,212707,36335,6641,120270,13488,57687,568,-1
欧耶,2,17,7.2,3.287,2.822,1.000,0.056,BV17t41187uZ,鬼畜调教,6512580,370555,33586,13707,368143,145025,246093,306,-1
歌词,2,23,6.5,4.143,3.882,1.000,0.096,BV1U441127NE,鬼畜调教,3416379,226168,18975,2862,135633,18993,111063,240,0
正在吃,3,21,5.5,2.939,2.485,1.000,0.024,BV1zx411V7r2,单机游戏,4250731,138293,33322,2478,102181,13336,38768,884,-1
正片开始,4,17,8.5,3.287,2.890,1.000,0.126,BV1ix411z7G1,鬼畜调教,7818623,170800,41315,8247,175609,129873,224392,135,1
正片开始,4,21,7.3,3.457,3.649,1.000,0.024,BV1zx411V7r2,单机游戏,4250731,138293,33322,2478,102181,13336,38768,884,1
正片开始,4,27,7.6,3.528,3.629,1.000,0.041,BV1oE411M74u,鬼畜剧场,5196024,379506,96416,5672,282652,97216,188102,651,1
正片开始,4,65,7.1,4.736,4.480,1.000,0.114,BV1T4411w71C,单机游戏,4489926,212707,36335,6641,120270,13488,57687,568,1
正片,2,21,7.9,3.518,2.249,1.000,0.256,BV16E411g7Wp,鬼畜调教,14094497,935818,26819,6148,287875,80501,367484,82,1
正能量,3,17,6.7,3.735,3.690,1.000,0.109,BV17y4y1k7cf,鬼畜剧场,9080936,524329,20484,7778,411321,296994,258458,156,1
正道的光,4,16,6.7,3.500,2.350,1.000,0.116,BV13r4y1w7Lm,鬼畜剧场,4505498,288812,10366,2708,109452,105496,93799,138,1
正道的光,4,42,6.8,3.874,3.902,1.000,0.269,BV17y4y1k7cf,鬼畜剧场,9080936,524329,20484,7778,411321,296994,258458,156,1
此话当真,4,18,5.9,3.614,2.969,1.000,0.222,BV1E7411h761,鬼畜调教,3180088,243471,12048,2508,125463,31706,111597,81,-1
死丢丢,3,61,6.0,2.088,2.903,11.000,0.167,BV17t41187uZ,鬼畜调教,6512580,370555,33586,13707,368143,145025,246093,306,-1
死侍,2,43,5.5,4.487,4.375,2.000,0.433,BV1nW411p7u1,搞笑,2526029,42293,4615,1743,58254,25807,34824,97,-1
毁童年,3,36,5.6,4.214,3.771,1.000,0.063,BV1T4411w71C,单机游戏,4489926,212707,36335,6641,120270,13488,57687,568,1
母语,2,25,6.4,4.084,2.162,1.000,0.137,BV14p411d7Zm,鬼畜调教,2790187,44381,9211,9825,78225,35915,42203,183,1
母语,2,38,5.3,4.965,3.963,1.000,0.068,BV1Jt411r7yv,鬼畜调教,1735236,57209,10468,2474,70747,50549,42020,556,1
每天一遍,4,20,6.1,3.722,3.404,1.000,0.148,BV1ix411z7G1,鬼畜调教,7818623,170800,41315,8247,175609,129873,224392,135,1
每天一遍,4,20,7.5,3.641,3.484,1.000,0.031,BV1oE411M74u,鬼畜剧场,5196024,379506,96416,5672,282652,97216,188102,651,1
每天一遍,4,22,5.6,4.096,3.823,1.000,0.091,BV1pz4y1Q7p2,人力VOCALOID,8236456,714805,19485,4107,623584,43208,306750,242,1
每天一遍,4,23,5.3,4.263,4.317,1.000,0.126,BV14p411d7Zm,鬼畜调教,2790187,44381,9211,9825,78225,35915,42203,183,1
每天一遍,4,24,5.9,3.605,3.599,1.000,0.293,BV16E411g7Wp,鬼畜调教,14094497,935818,26819,6148,287875,80501,367484,82,1
每天一遍,4,80,5.4,3.838,4.774,1.000,0.513,BV17y4y1k7cf,鬼畜剧场,9080936,524329,20484,7778,411321,296994,258458,156,1
每天亿遍,4,19,6.6,3.221,3.176,1.000,0.141,BV1ix411z7G1,鬼畜调教,7818623,170800,41315,8247,175609,129873,224392,135,1
每天亿遍,4,19,7.5,3.108,3.216,1.000,0.029,BV1oE411M74u,鬼畜剧场,5196024,379506,96416,5672,282652,97216,188102,651,1
每天亿遍,4,23,5.3,2.539,3.762,1.000,0.147,BV17y4y1k7cf,鬼畜剧场,9080936,524329,20484,7778,411321,296994,258458,156,1
每天亿遍,4,25,5.6,4.164,4.294,1.000,0.103,BV1pz4y1Q7p2,人力VOCALOID,8236456,714805,19485,4107,623584,43208,306750,242,1
每天亿遍,4,34,6.0,4.124,4.197,1.000,0.415,BV16E411g7Wp,鬼畜调教,14094497,935818,26819,6148,287875,80501,367484,82,1
每天,2,17,6.1,3.852,2.019,1.000,0.071,BV1U441127NE,鬼畜调教,3416379,226168,18975,2862,135633,18993,111063,240,0
每天,2,28,6.1,3.748,2.161,1.000,0.197,BV1rs411w7h7,鬼畜调教,1697870,51722,24852,5303,69449,23454,48680,142,0
每日一刷,4,22,5.7,4.459,3.971,1.000,0.120,BV14p411d7Zm,鬼畜调教,2790187,44381,9211,9825,78225,35915,42203,183,1
每日一刷,4,30,8.1,2.338,2.997,1.000,0.211,BV1rs411w7h7,鬼畜调教,1697870,51722,24852,5303,69449,23454,48680,142,1
每日一刷,4,40,7.1,4.412,4.284,1.000,0.296,BV1ix411z7G1,鬼畜调教,7818623,170800,41315,8247,175609,129873,224392,135,1
每日一遍,4,16,5.8,3.500,3.453,1.000,0.195,BV16E411g7Wp,鬼畜调教,14094497,935818,26819,6148,287875,80501,367484,82,1
毒药产品,4,52,7.3,3.477,3.360,1.000,0.385,BV1ix411z7G1,鬼畜调教,7818623,170800,41315,8247,175609,129873,224392,135,-1
比利,2,38,5.6,4.196,2.484,1.000,0.268,BV1rs411w7h7,鬼畜调教,1697870,51722,24852,5303,69449,23454,48680,142,1
毛主席,3,23,7.9,4.263,2.138,1.000,0.087,BV1T4411f7yB,人力VOCALOID,3456514,142890,19232,6682,122239,10919,111403,264,0
毛豆枪,3,16,5.1,3.875,3.750,1.000,0.028,BV1T4411w71C,单机游戏,4489926,212707,36335,6641,120270,13488,57687,568,-1
毫无违和感,5,16,6.6,3.453,3.750,1.000,0.137,BV1NW411R7BD,人力VOCALOID,1835102,47969,4886,1332,53269,18949,41687,117,1
毫无违和感,5,18,6.7,3.795,3.503,1.000,0.114,BV1Ay4y187tP,鬼畜剧场,7885083,325854,4774,3305,99422,97101,109070,158,1
毫无违和感,5,20,6.5,3.622,4.122,1.000,0.036,BV1Jt411r7yv,鬼畜调教,1735236,57209,10468,2474,70747,50549,42020,556,1
毫无违和感,5,23,5.7,3.903,4.350,1.000,0.035,BV1yK4y1h7XH,鬼畜剧场,2151863,128525,5956,1224,66209,14695,40946,659,1
毫无违和感,5,42,6.5,2.677,3.328,1.000,0.328,BV1mv411v7D3,搞笑,1610244,99031,5628,1176,23913,25260,25095,128,1
毫无违和感,5,44,6.2,3.061,2.949,1.000,0.518,BV1Dx41197qc,鬼畜调教,1551867,56373,3275,1761,9184,11737,22094,85,1
毫无违和感,5,50,7.5,4.196,4.726,1.000,0.077,BV1oE411M74u,鬼畜剧场,5196024,379506,96416,5672,282652,97216,188102,651,1
毫无,2,28,7.5,4.450,2.473,1.000,0.207,BV1ix411z7G1,鬼畜调教,7818623,170800,41315,8247,175609,129873,224392,135,0
氪氪氪,3,23,6.7,2.138,3.675,1.000,0.087,BV1U441127NE,鬼畜调教,3416379,226168,18975,2862,135633,18993,111063,240,-1
水母,2,45,7.1,3.774,4.692,2.000,0.179,BV1U441127NE,鬼畜调教,3416379,226168,18975,2862,135633,18993,111063,240,-1
水滴,2,68,7.1,4.127,4.608,3.000,0.091,BV1oE411M74u,鬼畜剧场,5196024,379506,96416,5672,282652,97216,188102,651,0
永久反弹,4,128,6.3,4.753,4.933,1.000,0.948,BV1ix411z7G1,鬼畜调教,7818623,170800,41315,8247,175609,129873,224392,135,1
永久反弹,4,73,5.3,3.761,4.295,1.000,0.760,BV1pi4y1x7s7,鬼畜调教,4688283,167430,5219,2744,77194,68915,81373,96,1
永远滴神,4,67,5.8,3.458,3.373,1.000,0.103,BV1oE411M74u,鬼畜剧场,5196024,379506,96416,5672,282652,97216,188102,651,1
永远的神,4,38,5.6,3.910,3.281,1.000,0.058,BV1oE411M74u,鬼畜剧场,5196024,379506,96416,5672,282652,97216,188102,651,1
永远,2,39,7.9,3.666,3.432,3.000,0.170,BV1KJ411w7dT,鬼畜调教,1358196,94423,23267,4401,63517,11021,37413,218,0
求生之路,4,19,6.8,3.892,3.998,1.000,0.029,BV1yK4y1h7XH,鬼畜剧场,2151863,128525,5956,1224,66209,14695,40946,659,-1
求bgm,4,16,5.6,3.625,3.625,1.000,0.033,BV1Hs411N7BJ,鬼畜调教,1373958,49492,9791,1208,45094,29635,38983,478,1
求bgm,4,28,5.1,4.253,4.321,1.000,0.032,BV1zx411V7r2,单机游戏,4250731,138293,33322,2478,102181,13336,38768,884,1
求bgm,4,46,5.0,4.138,4.330,1.000,0.341,BV1ix411z7G1,鬼畜调教,7818623,170800,41315,8247,175609,129873,224392,135,1
汝甚骚,3,48,5.2,4.197,4.433,1.000,0.169,BV1bb411v7b2,影视杂谈,1423913,109531,6542,1780,80273,9488,27404,284,1
江东,2,18,6.2,3.572,3.614,1.000,0.068,BV1T4411f7yB,人力VOCALOID,3456514,142890,19232,6682,122239,10919,111403,264,-1
江亚菲,3,120,6.7,4.864,4.586,1.000,1.463,BV16E411g7Wp,鬼畜调教,14094497,935818,26819,6148,287875,80501,367484,82,-1
江苏,2,20,7.8,4.022,3.641,2.000,0.051,BV1wb411A7rc,搞笑,2671992,75930,12355,4291,34050,13658,10306,352,0
汤姆,2,35,7.3,4.272,3.590,1.000,0.146,BV1U441127NE,鬼畜调教,3416379,226168,18975,2862,135633,18993,111063,240,1
汪涵,2,57,7.6,4.801,4.925,1.000,0.695,BV16E411g7Wp,鬼畜调教,14094497,935818,26819,6148,287875,80501,367484,82,1
沈腾,2,23,6.9,4.056,3.762,1.000,0.192,BV1FW411R7cH,人力VOCALOID,1822255,35136,5801,1130,16862,14170,23685,120,-1
沙溢,2,45,6.3,4.775,4.758,1.000,0.385,BV1NW411R7BD,人力VOCALOID,1835102,47969,4886,1332,53269,18949,41687,117,-1
没开挂,3,21,5.2,3.118,3.726,2.000,0.092,BV1KJ411w7dT,鬼畜调教,1358196,94423,23267,4401,63517,11021,37413,218,-1
没想到,3,23,5.5,3.480,3.099,1.000,0.026,BV1zx411V7r2,单机游戏,4250731,138293,33322,2478,102181,13336,38768,884,0
没有开挂,4,30,6.3,2.505,3.374,2.000,0.133,BV1KJ411w7dT,鬼畜调教,1358196,94423,23267,4401,63517,11021,37413,218,1
没有开挂,4,79,6.4,2.665,4.167,2.000,0.120,BV1oE411M74u,鬼畜剧场,5196024,379506,96416,5672,282652,97216,188102,651,1
没有,2,17,5.1,3.970,3.852,2.000,0.119,BV1ix411z7G1,鬼畜调教,7818623,170800,41315,8247,175609,129873,224392,135,0
没有,2,66,5.1,3.428,2.554,1.000,0.478,BV13r4y1w7Lm,鬼畜剧场,4505498,288812,10366,2708,109452,105496,93799,138,0
没有,2,71,5.2,4.603,3.537,2.000,0.321,BV1KJ411w7dT,鬼畜调教,1358196,94423,23267,4401,63517,11021,37413,218,0
没毛病,3,18,6.3,4.170,3.948,1.000,0.020,BV1zx411V7r2,单机游戏,4250731,138293,33322,2478,102181,13336,38768,884,1
油头,2,61,5.6,4.898,4.900,1.000,0.069,BV1zx411V7r2,单机游戏,4250731,138293,33322,2478,102181,13336,38768,884,-1
法克油,3,52,5.7,2.804,2.466,3.000,0.479,BV1pi4y1x7s7,鬼畜调教,4688283,167430,5219,2744,77194,68915,81373,96,-1
法克,2,16,7.8,2.092,2.217,3.000,0.148,BV1qs411b7zX,鬼畜调教,1306077,21374,7606,1398,19456,3612,26616,81,1
法外狂徒,4,44,5.2,4.187,3.297,2.000,0.178,BV1pz4y1Q7p2,人力VOCALOID,8236456,714805,19485,4107,623584,43208,306750,242,1
法师,2,33,7.0,4.082,4.597,2.000,0.049,BV1oE411M74u,鬼畜剧场,5196024,379506,96416,5672,282652,97216,188102,651,-1
泡泡,2,42,6.5,3.400,4.463,2.000,0.072,BV1T4411w71C,单机游戏,4489926,212707,36335,6641,120270,13488,57687,568,-1
泡泡,2,50,5.1,3.377,4.383,2.000,0.183,BV1U441127NE,鬼畜调教,3416379,226168,18975,2862,135633,18993,111063,240,-1
泡澡,2,27,6.8,3.583,4.032,1.000,0.031,BV1zx411V7r2,单机游戏,4250731,138293,33322,2478,102181,13336,38768,884,-1
波波,2,31,5.7,4.018,3.417,1.000,0.055,BV1T4411w71C,单机游戏,4489926,212707,36335,6641,120270,13488,57687,568,-1
波鲁那雷夫,5,30,6.9,4.415,4.015,1.000,0.053,BV1T4411w71C,单机游戏,4489926,212707,36335,6641,120270,13488,57687,568,1
注入灵魂,4,167,5.7,3.527,3.210,1.000,0.546,BV17t41187uZ,鬼畜调教,6512580,370555,33586,13707,368143,145025,246093,306,1
注入灵魂,4,17,6.3,3.410,3.528,1.000,0.157,BV1Nt411t7JY,鬼畜调教,1146094,64542,2472,3469,48042,8828,24345,108,1
注入灵魂,4,25,7.4,3.699,3.684,3.000,0.284,BV1E7411h761,鬼畜调教,3180088,243471,12048,2508,125463,31706,111597,81,1
注入灵魂,4,26,7.7,3.038,3.007,1.000,0.120,BV1Jt411F7vW,搞笑,1447252,119401,10251,1634,83261,16011,44088,217,1
注入灵魂,4,31,5.5,3.665,3.689,1.000,0.055,BV1T4411w71C,单机游戏,4489926,212707,36335,6641,120270,13488,57687,568,1
注入灵魂,4,65,6.4,4.687,4.606,1.000,0.136,BV1Hs411N7BJ,鬼畜调教,1373958,49492,9791,1208,45094,29635,38983,478,1
注意,2,18,6.7,4.059,3.308,1.000,0.020,BV1zx411V7r2,单机游戏,4250731,138293,33322,2478,102181,13336,38768,884,0
注意,2,24,7.7,3.970,3.689,2.000,0.032,BV1oE411M74u,鬼畜剧场,5196024,379506,96416,5672,282652,97216,188102,651,0
泪水,2,21,6.4,2.392,3.821,1.000,0.037,BV1T4411w71C,单机游戏,4489926,212707,36335,6641,120270,13488,57687,568,0
泪目泪目,4,56,5.1,2.006,2.006,4.000,0.033,BV1Ua4y1v7up,人力VOCALOID,3008250,164276,9709,6745,38989,32884,28114,184,-1
泪目,2,153,5.1,4.064,4.306,9.000,0.707,BV1Ua4y1v7up,人力VOCALOID,3008250,164276,9709,6745,38989,32884,28114,184,1
泪目,2,20,7.1,4.222,4.122,1.000,0.122,BV15W411i7dR,人力VOCALOID,2384323,33262,10365,4185,70770,21261,55689,164,1
泪目,2,22,6.2,3.049,3.573,1.000,0.141,BV17y4y1k7cf,鬼畜剧场,9080936,524329,20484,7778,411321,296994,258458,156,1
泪目,2,22,6.5,3.971,4.187,1.000,0.040,BV1Jt411r7yv,鬼畜调教,1735236,57209,10468,2474,70747,50549,42020,556,1
泪目,2,235,7.3,4.205,4.206,16.000,1.338,BV1rs411w7h7,鬼畜调教,1697870,51722,24852,5303,69449,23454,48680,142,1
泪目,2,24,7.6,3.887,4.220,3.000,0.080,BV1T4411f7yB,人力VOCALOID,3456514,142890,19232,6682,122239,10919,111403,264,1
泪目,2,31,7.8,3.640,3.393,2.000,0.131,BV1cE411477E,人力VOCALOID,1414859,134956,31453,9373,38864,8994,19883,221,1
泪目,2,33,7.5,2.734,2.636,6.000,0.167,BV1nt411M7Wk,鬼畜调教,1465881,117540,7199,2246,79013,16223,61333,120,1
泪目,2,53,6.4,3.976,4.541,1.000,0.151,BV1wb411A7rc,搞笑,2671992,75930,12355,4291,34050,13658,10306,352,1
泪目,2,60,7.0,4.542,4.805,1.000,0.106,BV1T4411w71C,单机游戏,4489926,212707,36335,6641,120270,13488,57687,568,1
泰勒,2,26,7.5,4.027,3.344,2.000,0.068,BV1wb411A7rc,搞笑,2671992,75930,12355,4291,34050,13658,10306,352,1
泽野弘之,4,25,6.0,4.004,3.913,2.000,0.050,BV1Hs411N7BJ,鬼畜调教,1373958,49492,9791,1208,45094,29635,38983,478,-1
泽野,2,43,6.9,4.612,2.456,2.000,0.088,BV1Hs411N7BJ,鬼畜调教,1373958,49492,9791,1208,45094,29635,38983,478,1
洗漱霸王,4,36,6.2,3.959,3.816,1.000,0.055,BV1oE411M74u,鬼畜剧场,5196024,379506,96416,5672,282652,97216,188102,651,-1
洗澡,2,16,6.3,2.500,3.625,1.000,0.018,BV1zx411V7r2,单机游戏,4250731,138293,33322,2478,102181,13336,38768,884,0
洛天依,3,31,6.5,2.806,3.308,1.000,0.047,BV1yK4y1h7XH,鬼畜剧场,2151863,128525,5956,1224,66209,14695,40946,659,1
洛必达法则,5,32,6.3,4.265,4.218,2.000,0.088,BV1wb411A7rc,搞笑,2671992,75930,12355,4291,34050,13658,10306,352,1
洛必达,3,68,6.3,4.910,3.477,3.000,0.176,BV1wb411A7rc,搞笑,2671992,75930,12355,4291,34050,13658,10306,352,1
洛杉矶时间,5,23,7.8,3.121,2.369,1.000,0.162,BV1rs411w7h7,鬼畜调教,1697870,51722,24852,5303,69449,23454,48680,142,-1
洛杉矶,3,89,8.2,3.624,3.210,1.000,0.627,BV1rs411w7h7,鬼畜调教,1697870,51722,24852,5303,69449,23454,48680,142,-1
洛阳,2,32,5.2,2.617,2.367,2.000,0.320,BV1M7411r7vb,鬼畜调教,3008999,145901,6581,2695,73206,45632,48418,97,0
洞主,2,49,7.3,4.472,4.333,3.000,0.072,BV1oE411M74u,鬼畜剧场,5196024,379506,96416,5672,282652,97216,188102,651,-1
洞子大,3,32,5.9,2.843,3.640,1.000,0.225,BV1rs411w7h7,鬼畜调教,1697870,51722,24852,5303,69449,23454,48680,142,1
活该,2,66,6.3,2.339,2.293,12.000,0.118,BV1cE411477E,人力VOCALOID,1414859,134956,31453,9373,38864,8994,19883,221,-1
派大星,3,245,6.0,5.622,2.658,2.000,1.017,BV1U441127NE,鬼畜调教,3416379,226168,18975,2862,135633,18993,111063,240,1
流弊,2,36,8.4,2.761,4.072,3.000,0.052,BV1oE411M74u,鬼畜剧场,5196024,379506,96416,5672,282652,97216,188102,651,1
流弊,2,48,6.9,2.570,3.476,1.000,0.293,BV15W411i7dR,人力VOCALOID,2384323,33262,10365,4185,70770,21261,55689,164,1
流批,2,21,6.1,3.821,4.297,1.000,0.087,BV1U441127NE,鬼畜调教,3416379,226168,18975,2862,135633,18993,111063,240,1
浜块亶,2,20,5.0,2.023,3.722,2.000,0.119,BV1Yb411q7xA,楝肩暅璋冩暀,1227514,110537,2848,2346,109694,7062,56240,159,-1
浜块亶,2,38,6.9,2.021,4.537,1.000,0.333,BV1Gs411M77N,浜哄姏VOCALOID,5325321,138834,21217,2986,130105,67279,130996,114,-1
浜屽,2,36,5.9,4.081,3.078,2.000,0.385,BV1Ga4y1E7Qq,楝肩暅璋冩暀,18461729,823499,49479,14020,234809,253285,310231,91,1
浜岃惀闀,3,34,6.6,4.396,3.844,3.000,0.272,BV1Gs411M77N,浜哄姏VOCALOID,5325321,138834,21217,2986,130105,67279,130996,114,1
浜戦,2,50,6.6,4.406,2.820,1.000,0.439,BV1Gs411M77N,浜哄姏VOCALOID,5325321,138834,21217,2986,130105,67279,130996,114,-1
浜斾簲寮,3,19,5.2,4.143,3.932,2.000,0.198,BV1QW411E7oP,楝肩暅璋冩暀,2569983,46331,10922,3893,59648,19603,59871,91,1
浜旂櫨涓,3,72,5.3,3.448,3.454,6.000,0.495,BV1QW411E7oP,楝肩暅璋冩暀,2569983,46331,10922,3893,59648,19603,59871,91,-1
浜氱湢,2,37,6.1,4.128,4.283,2.000,0.379,BV19K4y177SG,鍗曟満娓告垙,7341687,303239,4716,2556,90217,55675,98315,95,-1
浜烘墠,2,17,5.4,3.007,2.845,3.000,0.099,BV1Ct411t7Ec,楝肩暅璋冩暀,2082100,99545,7376,2676,57331,16413,65890,151,0
浜烘墠,2,19,5.2,3.281,3.281,2.000,0.147,BV1Bt411L7Vw,浜哄姏VOCALOID,1699712,84095,6238,1365,28079,12251,38190,109,0
浜烘墠,2,210,5.3,5.056,5.296,2.000,1.807,BV1Gs411M77N,浜哄姏VOCALOID,5325321,138834,21217,2986,130105,67279,130996,114,0
浜烘墠,2,23,5.4,3.969,3.654,2.000,0.100,BV1Xx411j7JA,浜哄姏VOCALOID,1256452,27669,7802,1875,50764,17804,44561,219,0
浜烘墠,2,37,5.1,4.134,3.728,1.000,0.407,BV1QW411E7oP,楝肩暅璋冩暀,2569983,46331,10922,3893,59648,19603,59871,91,0
浜虹被,2,22,5.6,2.845,2.785,1.000,0.041,BV1Vx411L7XS,浜哄姏VOCALOID,1132608,36639,17938,3720,99764,7469,57158,517,0
浜虹被,2,45,5.1,5.014,2.507,1.000,0.495,BV1Ga4y1E7Qq,楝肩暅璋冩暀,18461729,823499,49479,14020,234809,253285,310231,91,0
浜鍓,2,21,8.5,3.975,4.011,1.000,0.184,BV1Gs411M77N,浜哄姏VOCALOID,5325321,138834,21217,2986,130105,67279,130996,114,1
浠ヤ负,2,18,5.9,2.774,2.217,1.000,0.082,BV1Xx411j7JA,浜哄姏VOCALOID,1256452,27669,7802,1875,50764,17804,44561,219,0
浠婂ぉ,2,16,5.0,3.750,2.852,1.000,0.073,BV1js411P797,鎼炵瑧,3004258,65579,11873,11100,30828,25648,11850,219,0
浠嬪叆璋冩煡,4,66,6.0,2.403,4.881,1.000,0.606,BV1Bt411L7Vw,浜哄姏VOCALOID,1699712,84095,6238,1365,28079,12251,38190,109,1
浠涔堥,3,32,5.5,3.012,3.304,1.000,0.126,BV1i7411A7yk,MMD路3D,3579963,160744,33254,19310,51097,86031,51423,253,-1
浠涔,2,128,6.2,4.509,5.119,2.000,1.105,BV1Gs411M77N,浜哄姏VOCALOID,5325321,138834,21217,2986,130105,67279,130996,114,0
浠涔,2,20,5.9,2.421,3.509,1.000,0.233,BV1u4411J7JW,楝肩暅璋冩暀,1950769,54671,3013,840,20285,20088,35947,86,0
浠涔,2,205,5.8,3.004,5.107,3.000,0.798,BV1i7411A7yk,MMD路3D,3579963,160744,33254,19310,51097,86031,51423,253,0
浠涔,2,23,5.3,3.551,4.143,2.000,0.000,BV1jK411373z,缁煎悎,1637641,62402,1805,1659,14484,7681,55811,238,0
浠涔,2,23,6.4,2.848,4.110,2.000,0.167,BV1rW411C78f,楝肩暅璋冩暀,1929432,62136,6141,1811,92488,16668,63887,132,0
浠涔,2,25,6.2,2.903,4.164,1.000,0.098,BV1PJ411d7DM,浜哄姏VOCALOID,1919618,149176,4520,1242,101426,10793,67439,256,0
浠涔,2,30,6.1,2.582,4.615,3.000,0.257,BV1Bt411L7Vw,浜哄姏VOCALOID,1699712,84095,6238,1365,28079,12251,38190,109,0
浠涔,2,45,6.8,3.758,4.864,2.000,0.473,BV1QW411E7oP,楝肩暅璋冩暀,2569983,46331,10922,3893,59648,19603,59871,91,0
浠涔,2,56,5.9,3.419,4.148,2.000,0.251,BV1Xx411j7JA,浜哄姏VOCALOID,1256452,27669,7802,1875,50764,17804,44561,219,0
浠涔,2,56,6.2,3.085,4.572,2.000,0.593,BV1Ga4y1E7Qq,楝肩暅璋冩暀,18461729,823499,49479,14020,234809,253285,310231,91,0
浠涔,2,56,7.4,2.163,5.099,1.000,0.394,BV1nt411C7gB,鍘熷垱闊充箰,4174848,215291,15347,6485,155957,24442,67017,142,0
浠涔,2,63,6.4,3.660,4.800,2.000,0.118,BV1Vx411L7XS,浜哄姏VOCALOID,1132608,36639,17938,3720,99764,7469,57158,517,0
浠涔,2,64,6.0,4.191,4.793,1.000,0.134,BV15x411t7bF,楝肩暅鍓у満,1410972,12698,14959,618,4334,4298,12455,478,0
浣忔墜,2,21,5.7,3.463,3.237,1.000,0.096,BV1Xx411j7JA,浜哄姏VOCALOID,1256452,27669,7802,1875,50764,17804,44561,219,-1
浣滄枃,2,18,6.1,3.948,2.816,2.000,0.065,BV1Yp4y1S7Zj,楝肩暅璋冩暀,1238608,80279,5817,1587,27996,10424,20106,263,0
浣滄诲埌搴,4,43,6.4,2.263,2.039,1.000,0.473,BV1Ga4y1E7Qq,楝肩暅璋冩暀,18461729,823499,49479,14020,234809,253285,310231,91,-1
浣犱滑,2,43,5.0,4.833,4.356,2.000,0.088,BV15x411t7bF,楝肩暅鍓у満,1410972,12698,14959,618,4334,4298,12455,478,0
浣犲啀楠,3,26,5.3,4.075,3.979,1.000,0.000,BV1gD4y1X7Xa,楝肩暅璋冩暀,3028207,154818,3668,2409,46095,47585,55092,90,1
浣犳槸榄旈煎悧,5,176,5.4,5.360,5.397,1.000,1.544,BV1Gs411M77N,浜哄姏VOCALOID,5325321,138834,21217,2986,130105,67279,130996,114,-1
浣跨敤,2,61,6.2,3.116,4.761,1.000,0.128,BV15x411t7bF,楝肩暅鍓у満,1410972,12698,14959,618,4334,4298,12455,478,0
浮游炮,3,20,6.5,2.922,3.846,1.000,0.035,BV1T4411w71C,单机游戏,4489926,212707,36335,6641,120270,13488,57687,568,-1
