AGE,GENDER,MARITAL_STATUS,CUSTOMER_CLASS,LINE_TENURE,SUBPLAN,SUBPLAN_PREVIOUS,NUM_TEL,NUM_ACT_TEL,PAY_METD,PAY_METD_PREV,CUSTOMER_TYPE
26,M,S,3,1843,2242,2241,1,1,cs,cs,2G
60,M,M,3,1315,2241,2105,2,1,cs,cs,2G
29,M,S,3,2527,2107,2102,2,1,cs,cs,2G
28,M,S,3,2396,2101,2101,1,1,cs,cs,2G
26,F,S,3,2466,2241,2101,1,1,cs,cs,2G
37,M,M,3,468,2137,2137,1,1,cs,cs,2G
53,F,M,3,2322,2101,2101,2,1,cs,cs,2G
33,M,M,3,2454,2248,2135,3,0,co,co,2G
47,F,S,3,2237,2102,2101,3,0,cs,cs,2G
30,M,S,3,1017,2119,2119,2,2,cx,cs,2G
31,F,S,3,2318,2135,2101,5,2,co,co,2G
50,M,M,3,297,2242,2242,2,0,cs,cs,2G
47,M,M,7,1426,2156,2156,7,4,co,co,2G
33,M,S,3,1689,2101,2101,2,1,cs,dd,2G
34,F,M,3,629,2206,2206,2,1,cs,cs,2G
17,M,S,4,360,2242,2242,1,1,cs,cs,2G
41,M,S,7,984,2166,2171,1,1,cs,cs,2G
35,M,M,3,2646,2248,2101,2,1,co,cg,2G
42,M,M,3,677,2242,2135,4,2,cs,cs,2G
25,M,S,3,642,2248,2135,2,2,cs,cs,2G
48,M,S,3,2216,2102,2101,3,3,cs,cs,2G
56,F,M,3,1137,2248,2243,5,4,cs,cs,2G
52,M,M,3,324,2241,2241,3,2,cs,cs,2G
45,F,M,3,1869,2101,2101,2,2,cs,cs,2G
26,F,S,3,963,2241,2105,3,1,cs,cs,2G
29,F,S,3,2332,2104,2120,3,2,cs,cs,2G
25,M,S,3,759,2135,2136,1,1,cs,cs,2G
30,M,S,3,1408,2107,2102,1,1,cs,cs,2G
29,M,S,3,2481,2102,2206,2,1,cs,cs,2G
32,M,M,7,976,2166,2166,2,2,cs,cs,2G
51,M,M,3,584,2135,2135,4,1,cs,cs,2G
46,M,M,3,331,2241,2241,1,1,cs,cs,2G
35,M,S,3,1096,2242,2107,1,1,cs,cs,2G
31,F,S,3,599,2248,2136,2,1,cs,cs,2G
46,M,M,3,1933,2105,2105,2,2,cs,cs,2G
74,F,M,3,576,2135,2135,1,1,cs,cs,2G
43,M,M,3,1503,2242,2101,2,2,cs,cs,3G
17,F,S,4,341,2242,2242,1,1,cs,cs,2G
46,M,M,3,1783,2104,2102,1,1,cs,cs,3G
26,M,S,6,1578,2135,2103,1,1,cs,cs,2G
31,F,S,7,1542,2114,4101,3,2,cs,cs,2G
29,F,S,7,2003,2156,2161,3,3,co,cg,2G
52,F,M,3,427,2242,2242,2,1,cs,cs,2G
32,M,S,3,2602,2107,2101,2,2,cs,cs,2G
30,M,S,6,1651,2101,2101,1,1,cs,cs,2G
47,M,S,7,1488,2166,2166,1,1,cx,cx,2G
31,M,S,3,2092,2242,2102,2,1,cs,cs,2G
32,M,S,3,2010,2105,2105,2,1,cs,co,2G
40,M,S,3,2106,2101,2101,1,1,co,cs,3G
34,M,S,3,1994,2242,2101,1,0,co,co,2G
27,M,S,3,363,2241,2241,5,5,cs,cs,3G
55,M,M,3,3000,2242,2102,1,1,cs,cs,2G
34,M,M,3,2501,2242,2101,3,2,cs,cs,3G
34,M,S,3,2285,2101,2101,4,2,cs,cs,2G
42,M,M,3,957,2242,2119,4,3,co,cs,2G
29,F,S,3,674,2241,2118,4,1,cs,cs,2G
30,M,S,3,1821,2242,2107,2,2,cs,cs,3G
32,F,S,3,1073,2119,2119,2,2,cs,cs,2G
37.411584,M,S,3,380,2242,2242,3,1,cs,cs,2G
17,F,S,4,404,2242,2242,1,1,cs,cs,2G
46,F,M,3,1771,2101,2101,3,3,cs,cs,2G
39,F,S,7,2451,2161,2101,2,2,cs,cs,2G
23,M,S,6,1354,2242,2101,1,1,cs,cs,2G
44,M,M,7,854,2160,2160,2,2,cs,cs,2G
46,F,M,3,511,2135,2135,4,0,cs,cs,2G
55,M,M,3,374,2242,2242,1,1,cs,cs,2G
41,F,M,7,1903,2166,2107,2,1,cs,cs,2G
23,M,S,3,589,2248,2135,1,1,cs,cs,2G
42,F,M,3,1777,2107,2101,1,1,cs,cs,2G
25,F,S,3,2737,2242,2101,1,1,cs,dd,2G
40,M,M,3,983,2119,2119,3,3,cx,cg,2G
37.411584,M,S,8,2969,2102,2101,1,1,cs,cs,2G
21,M,S,3,1180,2101,2103,1,1,cs,cs,2G
49,F,M,3,1118,2105,2105,2,2,dd,cs,2G
45,F,M,3,194,2242,2242,3,0,cs,cs,2G
47,M,M,3,513,2242,2206,2,2,cs,cs,2G
24,F,S,3,485,2241,2105,5,2,cs,cs,3G
28,M,S,7,328,2209,2209,3,1,cs,cs,2G
32,F,M,3,334,2242,2242,1,1,cs,cs,2G
19,M,S,4,456,2242,2242,1,1,cs,cs,2G
42,F,M,3,749,2242,2106,3,3,cs,cs,2G
40,M,M,7,1372,2194,2101,4,2,co,co,2G
26,F,S,3,993,2107,2107,3,2,cs,cs,2G
43,F,S,3,2706,2101,2101,1,1,cs,cs,2G
53,M,S,3,1039,2101,2101,2,2,cs,cs,2G
46,M,S,3,858,2136,2102,5,2,cs,cs,3G
47,F,M,3,1046,2242,2101,3,3,cs,cs,2G
41,M,M,3,1983,2105,2105,2,2,cg,cs,2G
25,F,S,3,197,2242,2242,1,1,cs,cs,3G
30,F,S,3,1972,2248,2102,1,1,dd,cs,2G
41,F,S,3,1278,2101,2101,1,1,cs,cs,2G
28,F,M,7,1486,2156,2166,2,2,cg,cs,2G
48,F,S,3,1411,2242,2206,4,4,dd,cs,2G
25,F,S,3,355,2241,2101,4,2,cs,cs,2G
31,F,S,3,487,2135,2135,1,1,cs,cs,2G
36,F,M,7,945,2171,2166,5,4,co,cs,2G
27,M,S,3,1957,2114,2101,1,1,cs,cs,2G
29,F,S,3,1233,2105,2105,4,2,dd,cs,2G
34,M,M,3,597,2135,2135,1,1,cs,cs,2G
44,F,M,3,1466,2206,2134,2,2,cs,cs,3G
45,M,M,3,315,2241,2241,2,2,cs,cs,2G
21,M,S,3,1340,2242,2206,1,1,cs,cs,2G
38,F,S,3,526,2135,2135,1,1,cs,cs,2G
47,F,M,3,1643,2103,2103,2,2,cs,cs,2G
47,F,M,3,1963,2101,2101,2,2,dd,dd,2G
31,F,S,3,596,2242,2206,1,1,cs,cs,3G
32,F,S,3,1305,2103,2105,2,1,cs,cs,2G
26,F,S,3,495,2206,2206,3,1,cs,cs,2G
63,F,M,3,1555,2114,4101,1,1,dd,cs,2G
51,M,M,3,1625,2105,2105,2,2,cs,cs,3G
42,M,M,3,2198,2102,2101,2,2,cs,cs,3G
25,F,S,3,1409,2137,2135,2,1,cs,cs,3G
37.411584,F,S,7,333,2208,2107,2,1,cs,cs,3G
47,F,M,3,424,2243,2242,6,5,cs,cs,3G
32,M,S,3,1794,2101,2101,3,2,cs,cs,2G
39,M,M,3,2341,2102,2102,8,3,cs,cs,2G
45,M,M,3,1740,2105,2105,4,4,cs,cs,2G
37.411584,F,M,3,2012,2105,2105,2,1,cs,co,2G
30,M,S,3,812,2242,2105,4,3,cs,cs,2G
29,M,S,3,2358,2102,2101,3,2,co,co,3G
36,M,M,3,2768,2103,2102,4,4,co,co,3G
32,M,S,3,1407,2243,2102,2,1,cs,co,3G
25,F,S,3,2184,2102,2101,1,1,cs,cs,2G
25,M,S,3,1846,2137,2104,5,1,cs,cg,3G
26,F,S,3,1483,2101,2102,2,1,co,cg,2G
21,M,S,6,669,2101,2134,1,1,cs,cs,2G
48,F,M,3,447,2241,2102,4,1,cs,cs,2G
52,M,M,3,2117,2102,2101,2,2,cs,cs,2G
47,F,M,3,1782,2107,2101,4,1,cs,cs,2G
31,F,M,3,1039,2107,2101,3,2,cs,cs,2G
31,M,S,3,1913,2104,2102,2,2,cs,cs,3G
49,F,M,3,593,2206,2206,1,1,cs,cs,2G
35,F,S,3,891,2241,2137,2,2,cs,cs,2G
47,M,M,3,659,2248,2135,1,1,cs,cs,2G
24,M,S,6,1546,2242,2103,1,1,cs,cs,2G
36,F,M,6,1260,2101,2101,1,1,cs,cs,2G
37.411584,M,S,9,2337,2166,2161,102,40,cs,cs,2G
41,F,M,3,1869,2101,2101,4,3,cs,cs,2G
31,F,M,7,2380,2151,2104,2,2,co,co,2G
29,M,S,6,1552,2114,4101,1,1,cs,cs,2G
31,M,S,3,2435,2102,2101,4,4,cs,cs,3G
47,M,M,3,252,2248,2135,3,0,cs,cs,2G
56,F,M,3,872,2241,2101,1,1,cs,cs,2G
26,F,S,3,448,2114,2114,2,2,cs,cs,2G
42,M,S,3,1835,2242,2101,2,1,cs,cs,2G
45,F,M,3,631,2241,2206,1,1,cs,cs,2G
25,F,S,3,925,2243,2102,1,1,cs,cs,2G
31,F,S,3,1901,2101,2101,3,1,cs,cs,2G
47,F,M,3,1866,2242,2107,1,1,cs,cg,2G
31,F,S,3,2248,2101,2101,1,1,cs,cs,2G
34,M,M,3,3090,2101,2101,2,2,cg,cs,2G
37.411584,M,S,6,1186,2103,2103,1,1,cs,cs,2G
20,M,S,4,680,2135,2135,1,1,cs,cs,2G
24,M,S,3,1722,2252,2103,1,1,cs,cs,3G
39,F,M,3,476,2248,2242,2,1,cs,cs,2G
47,M,M,3,1881,2107,2101,3,3,cs,cs,2G
35,M,M,7,1434,2166,2166,2,1,cs,cs,2G
26,F,S,5,1429,2101,2101,2,1,cs,cs,2G
31,M,S,3,225,2242,2242,3,2,cs,cs,2G
31,F,S,3,1844,2101,2101,2,2,co,co,2G
39,F,M,3,944,2106,2106,6,3,dd,dd,2G
24,F,S,3,996,2248,2243,3,1,cg,cs,2G
19,M,S,4,729,2242,2135,1,0,cs,cs,2G
57,M,M,3,515,2135,2135,2,1,cs,cs,2G
43,M,M,3,1248,2105,2105,3,2,cs,cs,2G
40,F,M,3,2007,2102,2101,2,1,cs,cs,2G
47,M,M,3,1638,2241,2105,4,4,cs,cs,2G
23,M,S,3,779,2102,2102,1,1,cs,cs,2G
31,M,S,3,1330,2136,2102,3,2,co,cs,3G
55,M,M,3,1052,2101,2101,3,3,cs,cs,2G
37,F,S,3,2140,2107,2136,3,3,cs,cs,3G
48,M,M,3,1315,2107,2107,3,2,cs,cs,3G
26,F,M,3,458,2135,2103,1,1,cs,cs,2G
25,F,S,3,1662,2242,2105,2,2,cs,cs,2G
32,F,S,3,2599,2101,2101,1,1,cs,dd,2G
45,F,M,3,1544,2105,2105,4,3,cs,cs,2G
48,F,M,3,747,2242,2135,2,1,cs,cs,2G
32,F,S,3,1620,2242,2102,2,1,co,cs,2G
52,M,M,3,2023,2105,2105,2,2,cg,cs,2G
39,F,M,3,1332,2105,2105,2,2,cs,cs,2G
39,F,M,3,1109,2107,2102,3,3,cs,cs,3G
31,F,M,3,1997,2101,2101,3,2,cs,cs,2G
39,M,M,3,205,2242,2242,1,0,cs,cs,2G
46,M,M,3,1724,2103,2103,1,1,cs,cs,2G
30,F,S,3,1307,2102,2101,3,2,cs,cs,3G
52,F,M,7,1434,2156,2156,5,3,cs,cs,2G
44,M,M,7,340,2156,2156,4,1,cs,cs,2G
41,M,S,7,2030,2156,2156,2,2,cg,cg,2G
50,F,M,3,634,2135,2135,2,1,cs,cs,2G
27,M,S,3,1574,2105,2105,2,2,dd,dd,2G
27,M,S,3,810,2137,2104,3,1,co,cs,2G
52,M,M,3,864,2134,2134,3,3,co,co,2G
51,F,S,3,1482,2242,2156,2,2,cg,cs,2G
51,M,M,3,2109,2102,2101,3,2,cs,cs,2G
24,M,S,6,566,2206,2102,2,1,cs,cs,3G
57,F,M,3,1558,2242,2114,3,1,cs,co,2G
20,F,S,4,375,2242,2242,1,1,cs,cs,2G
40,M,S,3,863,2135,2136,2,1,cs,cs,2G
32,M,M,3,413,2242,2241,1,1,dd,dd,2G
34,M,S,3,1422,2102,2102,4,3,cs,cs,3G
31,F,S,3,1775,2107,2102,1,1,cs,co,2G
38,F,S,7,976,2156,2156,1,1,cs,cs,2G
39,F,M,3,310,2242,2242,3,2,cs,cs,2G
41,M,M,3,407,2242,2242,3,2,cs,cs,2G
27,M,S,3,1864,2102,2101,2,1,cs,cs,3G
49,F,M,3,591,2206,2206,1,1,cs,cs,2G
29,M,S,3,1735,2107,2101,2,2,co,co,3G
52,F,M,3,2632,2101,2101,2,2,cs,cs,2G
25,F,S,3,386,2242,2101,3,2,cs,cs,2G
32,F,S,3,2396,2103,2101,3,3,co,cs,2G
24,M,S,5,1204,2135,2101,1,0,cs,cs,2G
26,F,S,3,409,2101,2101,4,3,cs,cs,2G
38,M,M,3,2883,2102,2101,1,1,cs,cs,2G
28,M,S,3,1311,2105,2119,2,2,cg,cs,2G
31,M,S,7,1924,2156,2105,3,3,co,cs,2G
45,M,S,3,2337,2102,2101,2,1,cs,cs,2G
28,F,S,7,2035,2161,2166,2,2,co,cs,2G
43,M,M,3,2080,2206,2101,4,3,dd,cs,2G
49,F,M,7,808,2156,2101,3,3,cs,cs,2G
26,M,S,3,2804,2102,2101,2,2,cs,cs,3G
41,F,M,3,1084,2241,2101,3,3,cs,cs,2G
37,F,M,7,1197,2208,2156,2,1,cs,cs,2G
44,F,M,3,261,2242,2242,2,2,cs,cs,2G
60,M,S,3,257,2241,2241,1,1,cs,cs,3G
46,M,M,3,1071,2105,2105,4,3,cs,cs,2G
58,M,M,3,288,2242,2242,1,1,cs,cs,2G
55,M,M,3,234,2241,2241,3,3,cs,cs,2G
49,M,M,3,464,2241,2242,4,3,cs,cg,2G
49,F,M,3,576,2206,2206,1,1,cs,cs,2G
47,F,S,3,969,2114,2106,6,5,cs,cs,2G
25,F,S,3,1013,2135,2107,2,1,cs,cs,2G
40,M,M,3,2669,2102,2102,3,3,cs,cs,3G
41,F,M,7,964,2166,2166,1,1,co,co,2G
26,F,S,3,2608,2107,2101,4,1,cg,dd,2G
21,M,S,3,626,2206,2206,1,1,cs,cs,2G
33,F,M,7,1622,2156,2156,1,1,cg,cx,2G
26,F,S,3,1057,2105,2101,6,2,cs,cs,2G
51,F,M,3,1555,2206,2101,1,1,dd,dd,2G
50,F,S,3,2295,2104,2102,4,3,cs,cs,2G
23,F,S,3,979,2101,2101,2,1,cs,cs,2G
22,M,S,3,1441,2206,2101,4,2,dd,cs,3G
23,F,S,3,670,2242,2241,2,2,cs,cs,3G
40,F,M,3,692,2101,2102,2,1,cs,cg,2G
37,M,S,3,2583,2104,2102,4,1,dd,cs,3G
23,M,S,3,352,2241,2241,2,2,cs,cs,2G
32,F,S,3,2423,2206,2102,2,2,cs,cs,2G
29,F,S,3,213,2242,2242,1,1,cs,cs,2G
66,M,M,3,2020,2101,2101,1,1,dd,dd,2G
33,F,S,3,730,2135,2135,3,2,cs,cs,2G
26,F,S,3,872,2102,2102,3,2,cs,cs,2G
27,F,S,3,2020,2105,2103,2,1,cs,cs,2G
35,F,S,3,348,2241,2241,1,1,cs,cs,2G
67,M,S,3,1121,2105,2105,3,2,cs,cs,2G
26,F,S,3,445,2206,2206,3,2,cs,cs,2G
18,M,S,4,639,2206,2206,1,1,cs,cs,3G
40,M,M,3,1678,2107,2101,4,1,cs,cs,2G
21,M,S,3,1175,2206,2103,1,1,cs,cs,2G
31,M,S,3,2138,2119,2105,2,2,cs,cs,2G
45,F,S,3,1981,2242,2135,2,1,dd,cs,2G
30,M,S,3,2035,2105,2105,2,2,cs,cs,3G
48,F,M,3,472,2242,2242,1,1,cs,cs,2G
38,M,M,7,1492,2156,2156,2,2,cs,cg,2G
49,M,S,3,820,2105,2105,4,2,cs,cs,2G
47,F,M,3,2596,2102,2101,5,3,cg,cs,3G
34,M,S,3,328,2242,2242,2,1,cs,cs,2G
31,M,S,3,895,2101,2101,1,1,cs,cs,2G
26,M,S,3,2044,2102,2101,2,1,cs,cs,2G
66,M,M,3,1102,2101,2101,2,2,cs,cs,2G
34,F,M,5,745,2135,2134,1,1,cs,cs,2G
53,M,M,3,399,2241,2241,1,1,cs,cs,2G
38,M,M,3,1953,2105,2101,2,1,cg,cg,2G
38,F,S,3,3126,2101,2103,1,1,co,cs,2G
51,M,M,3,2695,2102,2101,1,1,cs,cs,2G
23,F,S,3,544,2242,2206,1,1,cs,cs,2G
37,M,S,3,1332,2105,2105,1,1,cs,cs,2G
25,M,S,3,1129,2119,2119,3,3,cs,cs,2G
28,F,S,3,1010,2119,2119,2,2,cs,cs,2G
34,M,S,3,1539,2114,4101,1,1,dd,dd,2G
67,M,M,3,1860,2101,2103,2,2,cg,cg,2G
68,F,M,3,213,2242,2242,3,3,cs,cs,2G
32,F,M,3,947,2119,2119,3,2,co,cs,2G
35,M,S,3,2924,2248,2102,2,1,cs,co,2G
35,M,M,3,1837,2102,2101,3,2,cs,cs,2G
33,F,S,3,198,2241,2241,1,1,cs,cs,2G
43,F,M,3,1878,2119,2105,6,4,cs,cs,2G
51,M,M,3,305,2241,2241,1,1,cs,cs,2G
53,F,S,3,913,2105,2105,4,3,cs,cs,2G
32,M,S,3,1892,2242,2206,1,1,dd,cs,2G
53,F,M,3,638,2206,2206,1,1,cs,cs,2G
52,M,M,3,1675,2105,2105,2,2,cs,cs,2G
32,M,S,3,351,2242,2242,2,2,cs,cs,2G
42,F,M,3,1557,2241,2242,1,1,dd,dd,2G
34,M,S,3,1232,2242,2105,4,1,cg,cs,2G
33,F,S,3,226,2241,2243,7,3,cs,cs,2G
33,F,M,3,369,2103,2103,3,1,cs,cs,2G
51,F,M,3,2074,2241,2101,2,2,cs,cs,2G
48,M,M,3,1034,2107,2101,4,3,cs,cs,2G
37.411584,M,M,3,1876,2105,2105,2,2,cs,cs,2G
48,M,M,3,2145,2101,2101,2,1,cs,cs,2G
41,M,S,3,196,2242,2242,1,1,cs,cs,2G
43,M,M,3,914,2105,2105,2,1,dd,cs,2G
24,F,S,3,901,2242,2206,1,1,cs,cs,3G
29,F,S,3,369,2241,2241,2,1,cs,cs,2G
32,M,M,3,1559,2115,4102,3,2,cg,cs,2G
29,M,S,3,1140,2101,2101,4,2,cs,cs,2G
27,M,S,3,2555,2102,2101,2,2,cs,cs,2G
26,F,S,3,2281,2102,2101,4,2,cs,cs,2G
26,F,S,3,2471,2102,2101,1,1,cs,cs,3G
53,M,M,3,765,2135,2135,1,1,cs,cs,2G
28,F,S,3,2101,2102,2101,2,1,cs,cs,3G
35,M,S,7,1720,2156,2105,2,2,co,co,2G
38,F,M,3,276,2241,2241,1,1,cs,cs,2G
30,F,M,3,1585,2105,2105,3,3,cs,cs,2G
32,M,S,7,2188,2166,2161,5,1,cs,co,2G
32,M,S,3,2453,2107,2101,2,2,cg,cs,2G
33,M,M,3,610,2135,2135,1,1,cs,cs,2G
29,M,S,3,2047,2102,2101,1,0,co,cs,3G
62,M,M,3,2296,2101,2101,1,1,dd,dd,2G
53,M,M,3,723,2135,2135,1,1,cs,cs,3G
47,F,M,3,2800,2102,2101,4,3,cs,cs,2G
53,F,M,3,936,2101,2101,3,1,cs,cs,2G
30,M,S,3,1316,2242,2135,2,1,co,cs,2G
41,M,S,3,432,2242,2242,1,1,cs,cs,2G
28,F,S,7,1108,2156,2161,4,3,cg,cg,2G
51,F,M,7,2611,2166,2161,1,1,dd,cs,2G
50,F,S,3,993,2241,2136,1,1,cs,cs,2G
30,F,S,3,1200,2105,2105,2,2,cs,cs,2G
17,F,S,4,525,2242,2206,1,1,cs,cs,2G
41,F,M,3,717,2135,2135,1,1,cs,cs,2G
45,M,M,7,526,2202,2202,4,4,dd,dd,2G
32,F,S,3,2418,2101,2101,3,2,cs,cs,2G
39,F,M,3,2939,2241,2101,1,1,co,co,2G
38,M,M,7,1698,2209,2156,1,1,cs,cs,2G
32,F,M,3,592,2206,2206,1,1,cs,cs,2G
25,M,S,3,709,2248,2135,1,1,cs,cs,2G
22,M,S,3,609,2135,2135,2,1,cs,cs,2G
35,F,S,3,2014,2102,2101,2,2,cg,cs,2G
26,F,M,3,679,2135,2135,4,2,cs,cs,2G
49,F,M,3,2394,2242,2107,4,1,cs,cs,2G
47,M,M,3,3105,2101,2101,1,1,cs,cs,2G
47,M,M,3,960,2119,2119,6,2,cs,cs,2G
22,M,S,3,359,2242,2242,1,1,cs,cs,2G
45,M,S,7,1128,2166,2166,1,1,cs,cs,3G
41,F,M,3,1554,2241,2114,2,2,cs,cs,2G
57,M,M,3,661,2206,2101,2,2,cs,cs,3G
37,M,M,3,1165,2242,2101,2,2,co,co,2G
28,M,S,3,2923,2101,2101,3,3,cs,cs,2G
23,F,S,3,473,2241,2101,1,1,cs,cs,2G
33,M,S,3,1084,2248,2114,2,2,cs,co,2G
30,F,S,3,1588,2242,2105,4,2,cs,cs,2G
26,F,S,3,2117,2105,2101,2,2,cs,cs,2G
26,F,S,7,1288,2166,2161,2,1,cs,cs,3G
35,M,S,3,1345,2242,2104,1,1,dd,cs,3G
34,M,S,3,2234,2105,2105,2,1,cs,cs,2G
31,F,M,3,431,2241,2241,2,1,cs,cs,2G
41,F,S,3,1549,2105,2105,2,2,dd,dd,2G
26,M,S,7,2254,2166,2102,3,2,cs,cs,3G
25,M,S,6,1401,2101,2101,1,1,cs,cs,2G
37,M,M,3,2398,2104,2104,2,2,cs,cs,2G
37.411584,F,S,3,508,2101,2101,3,1,cs,cs,3G
37,M,M,3,2548,2101,2101,1,1,cs,cs,2G
45,F,M,3,551,2206,2206,3,3,cs,cs,2G
28,M,S,7,1996,2166,2161,2,2,cs,cs,2G
29,F,S,3,2052,2101,2101,1,1,cg,cs,2G
33,M,S,3,408,2248,2135,5,2,cs,cs,2G
51,M,M,3,1879,2105,2105,3,3,cs,cs,2G
32,M,S,3,325,2242,2242,2,1,cs,cs,2G
41,M,M,3,2436,2101,2101,2,2,cs,cs,2G
27,M,S,3,3004,2137,2104,1,1,co,cs,2G
46,M,M,3,1018,2242,2102,1,1,dd,cs,3G
26,M,S,3,2350,2206,2101,1,1,cs,cs,2G
25,M,S,3,470,2242,2242,1,1,cs,cs,2G
36,M,S,3,250,2242,2242,3,2,cs,cs,2G
33,M,S,3,1558,2135,2102,2,0,cs,co,2G
55,M,S,3,2805,2107,2101,3,3,cs,cs,2G
38,F,M,3,639,2135,2135,2,2,cs,cs,2G
23,F,S,3,1444,2101,2101,1,1,cs,cs,2G
21,F,S,6,452,2241,2101,1,1,cs,cs,2G
31,M,S,7,2268,2155,2160,3,0,cs,cs,2G
59,M,M,3,1934,2105,2105,3,3,cs,cs,2G
39,F,M,3,1682,2105,2105,3,2,dd,dd,2G
43,M,M,3,1512,2242,2102,2,1,cs,cs,3G
30,F,S,3,2840,2101,2101,2,2,cg,cs,2G
22,M,S,3,1317,2243,2102,1,1,cs,cs,2G
46,F,M,3,685,2135,2135,4,3,cs,cs,2G
39,M,M,3,1389,2107,2101,4,2,cs,cs,2G
48,M,S,3,291,2242,2242,3,1,cs,cs,2G
44,M,M,3,254,2242,2242,1,1,cs,cs,2G
44,F,M,3,447,2241,2241,1,1,cs,cs,2G
45,M,M,3,2023,2105,2105,2,2,dd,dd,2G
46,M,M,3,2939,2241,2107,4,4,cs,cs,2G
51,M,S,5,347,2242,2242,1,1,cs,cs,2G
43,M,M,3,1927,2101,2101,3,3,cs,cs,2G
25,F,S,3,2037,2248,2243,1,1,cs,dd,2G
33,M,S,3,3034,2101,2101,3,2,co,co,2G
18,F,S,4,226,2242,2242,0,0,cs,cs,2G
32,F,M,3,1800,2135,2102,2,1,dd,dd,2G
24,M,S,3,295,2242,2242,1,1,cs,cs,2G
34,F,S,9,1573,2137,2136,24,16,cs,cs,2G
31,F,S,3,500,2206,2206,2,2,cg,cg,2G
26,M,S,3,2063,2101,2101,2,2,cs,cs,2G
27,M,S,3,991,2243,2102,3,1,cs,cs,2G
24,F,S,3,853,2119,2119,2,2,cs,cs,2G
46,M,S,6,1697,2101,2101,1,1,cs,cs,2G
23,M,S,3,419,2242,2241,4,2,cs,cs,2G
23,M,S,3,1716,2242,2102,2,1,cs,cs,3G
37,M,S,7,1132,2156,2156,2,1,cs,cs,2G
37.411584,F,S,9,977,2166,2166,10,8,dd,dd,2G
48,F,M,3,217,2241,2241,1,1,cs,cs,2G
43,M,M,3,183,2242,2241,4,2,cs,cs,2G
33,M,S,7,1434,2156,2156,3,2,co,co,2G
67,M,M,3,1765,2102,2101,2,2,cg,cs,2G
38,M,M,3,2173,2104,2102,2,1,cs,co,2G
49,M,M,7,1168,2156,2156,3,3,cg,cs,2G
50,F,M,3,878,2105,2105,2,2,dd,cs,2G
62,M,M,3,890,2105,2105,2,2,cs,cs,2G
33,F,S,3,2645,2102,2102,1,1,cs,cs,2G
29,M,S,3,2609,2102,2101,1,1,cs,cs,2G
42,M,S,3,1010,2242,2101,2,2,cs,cs,2G
41,F,S,3,231,2242,2242,5,4,cs,cs,2G
38,M,S,3,289,2242,2242,2,2,cs,cs,2G
52,F,M,3,1717,2104,2107,6,4,cs,cs,3G
37.411584,F,M,3,1899,2101,2101,2,1,cs,cs,2G
30,F,S,3,2254,2101,2156,3,2,cs,dd,2G
54,M,M,3,2528,2242,2102,3,2,cs,cs,2G
26,M,S,3,563,2135,2136,2,1,cs,cs,2G
28,M,S,3,2519,2101,2101,2,2,co,co,2G
42,M,M,3,324,2241,2241,4,3,cs,cs,2G
47,M,M,3,2404,2101,2101,3,2,cs,cs,2G
51,F,M,3,707,2136,2136,1,1,cs,cs,2G
21,M,S,3,1102,2242,2135,1,1,cs,cs,2G
22,F,S,3,593,2206,2206,2,2,cs,cs,2G
34,M,M,3,583,2243,2206,3,1,cs,cs,2G
19,F,S,4,1039,2101,2101,2,2,cs,cs,2G
18,F,S,4,612,2206,2206,1,1,cs,cs,2G
42,F,M,3,2941,2248,2101,5,4,dd,dd,2G
37,F,M,3,768,2135,2135,2,1,cs,cs,2G
30,M,S,3,338,2242,2242,2,1,cs,cs,2G
29,M,S,3,2146,2248,2242,3,3,cs,cs,2G
31,M,S,3,1563,2241,2102,2,2,cx,cs,2G
37.411584,M,S,9,938,2151,2151,10,7,cg,cs,3G
38,F,M,3,687,2106,2106,4,2,cs,dd,2G
31,M,S,6,1479,2101,2103,1,1,cs,cs,3G
73,M,M,3,1290,2101,2101,2,2,cs,cs,2G
45,M,S,3,3110,2101,2101,2,2,cs,cs,2G
34,M,S,3,2011,2104,2102,4,2,cs,cs,2G
29,F,S,3,1240,2107,2107,3,1,cs,cs,2G
55,M,M,3,1647,2105,2105,2,2,cs,cs,2G
27,M,S,7,2154,2166,2102,1,0,cs,cs,3G
37.411584,M,M,3,385,2242,2242,2,2,cs,cs,2G
48,M,M,5,947,2103,2103,3,3,cs,cs,2G
40,M,S,8,2667,2242,2102,4,2,cs,cs,2G
65,F,M,3,243,2242,2242,1,1,cs,cs,2G
64,F,M,3,939,2101,2101,3,3,cs,cs,2G
33,F,S,3,994,2241,2119,2,2,cs,cs,2G
39,F,M,3,1204,2241,2107,1,1,cs,cs,2G
33,F,S,3,2942,2242,2107,1,1,co,co,3G
46,F,M,3,317,2242,2242,2,1,cs,cs,2G
43,M,S,3,774,2135,2102,5,0,cs,cs,2G
40,M,M,3,639,2135,2135,1,1,cs,cs,2G
29,M,S,3,1558,2104,2102,1,1,co,cs,2G
28,M,S,3,1711,2101,2101,2,2,cs,cs,2G
21,M,S,3,245,2242,2242,4,3,cs,cs,2G
42,F,M,3,1032,2119,2119,2,2,cs,cs,2G
48,M,S,3,1262,2105,2105,2,2,cs,cs,2G
42,F,M,3,1949,2135,2101,2,2,cs,cs,2G
20,M,S,3,1342,2135,2206,1,1,cs,cs,2G
58,M,M,3,288,2242,2242,2,2,cs,cs,2G
24,M,S,7,468,2156,2156,1,1,cs,cs,2G
37,M,M,3,851,2107,2101,5,3,co,co,2G
